,Players,Points,Clubs,Position,Start,Goals,A,CS,CS part,Yellow,Red,Sub,CO,Off,Pen SV,Pen M,Goals conceded,Conceded 1+,OG,FirstInitial,Firstname,Surname
1505,Stefan Mitrovic,25,VALL,Defender,16,0,0,5,0,9,0,1,0,0,0,0,23,12,2,S,Stefan,Mitrovic
1506,Carles Puyol,25,BARC,Defender,5,1,0,2,1,0,0,4,0,1,0,0,2,0,0,C,Carles,Puyol
1507,Flavio Ferreira,24,MALA,Midfielder,14,0,0,0,0,6,0,5,2,0,0,0,0,0,0,F,Flavio,Ferreira
1508,Gaizka Toquero,24,ATBI,Forward,5,0,1,0,0,4,0,22,15,2,0,0,0,0,0,G,Gaizka,Toquero
1509,Nikos Karabelas,24,,Defender,15,0,1,2,1,5,1,16,1,1,0,0,22,9,1,N,Nikos,Karabelas
1510,Nelson,24,,Defender,14,0,0,3,1,2,0,8,0,2,0,0,26,16,0,N,Nelson,Nelson
1511,Jordi,23,BETI,Defender,20,1,0,4,0,5,0,12,5,0,0,0,53,32,2,J,Jordi,Jordi
1512,Pablo Perez,23,MALA,Midfielder,6,1,2,0,0,5,0,11,5,5,0,0,0,0,0,P,Pablo,Perez
1513,Nacho Martinez,23,RAVA,Defender,19,0,1,4,1,6,0,14,4,1,0,0,52,34,0,N,Nacho,Martinez
1514,Oriol Romeu,23,VALA,Defender,11,0,0,3,1,3,0,14,2,1,0,0,21,12,0,O,Oriol,Romeu
1515,Diego,23,,Midfielder,4,1,1,0,0,2,0,12,9,4,0,0,0,0,0,D,Diego,Diego
1516,Emiliano Insua,23,,Defender,5,0,0,3,0,0,0,20,1,0,0,0,3,0,0,E,Emiliano,Insua
1517,Michel,22,VALA,Midfielder,6,0,2,0,0,3,0,17,7,4,0,0,0,0,0,M,Michel,Michel
1518,Zakarya Bergdich,22,VALL,Defender,19,0,2,1,5,7,1,18,3,9,0,0,45,29,0,Z,Zakarya,Bergdich
1519,Odion Ighalo,22,,Forward,2,2,0,0,0,3,1,19,14,1,0,0,0,0,0,O,Odion,Ighalo
1520,Sidnei,22,RCDE,Defender,11,0,0,3,0,3,0,22,1,0,0,0,19,10,0,S,Sidnei,Sidnei
1521,Tiago Ilori,22,,Defender,9,0,1,3,0,2,0,0,0,0,0,0,15,9,0,T,Tiago,Ilori
1522,Seydou Keita,22,VALA,Midfielder,9,1,0,0,0,4,0,4,3,2,0,0,0,0,0,S,Seydou,Keita
1523,Levy Madinda,22,RCCV,Midfielder,5,0,0,0,0,1,0,22,13,1,0,0,0,0,0,L,Levy,Madinda
1524,Ruben Vezo,22,VALA,Defender,5,1,0,1,1,0,0,11,3,1,0,0,8,2,0,R,Ruben,Vezo
1525,Nicolas Fedor,21,,Forward,3,2,1,0,0,0,0,3,2,2,0,0,0,0,0,N,Nicolas,Fedor
1526,Braian Rodriguez,21,BETI,Forward,4,1,1,0,0,3,0,15,8,1,0,0,0,0,0,B,Braian,Rodriguez
1527,Alexandre Coeff,21,,Midfielder,8,0,0,0,0,0,0,21,5,1,0,0,0,0,0,A,Alexandre,Coeff
1528,Hernan Pellerano,21,,Midfielder,13,0,0,0,0,5,0,1,0,3,0,0,0,0,0,H,Hernan,Pellerano
1529,Michel,21,,Midfielder,11,0,0,0,0,5,0,16,4,6,0,0,0,0,0,M,Michel,Michel
1530,Angel Rodriguez,21,,Forward,1,2,0,0,0,0,0,17,9,1,0,0,0,0,0,A,Angel,Rodriguez
1531,Jordi Codina,21,,Goalkeeper,7,0,0,0,2,1,0,31,3,0,1,0,12,4,0,J,Jordi,Codina
1532,Nosa Igiebor,20,BETI,Midfielder,6,1,0,0,0,3,0,9,6,1,0,0,0,0,0,N,Nosa,Igiebor
1533,Damien Perquis,19,BETI,Defender,13,0,0,3,0,3,0,4,0,4,0,0,26,16,0,D,Damien,Perquis
1534,Hassan Yebda,19,,Midfielder,8,1,0,0,0,4,0,6,2,5,0,0,0,0,0,H,Hassan,Yebda
1535,Didac Vila,19,BETI,Defender,11,0,1,3,1,2,0,6,1,2,0,0,27,19,0,D,Didac,Vila
1536,Jeffren,19,VALL,Midfielder,5,0,1,0,0,0,0,7,6,5,0,0,0,0,0,J,Jeffren,Jeffren
1537,Julio Cesar,19,,Goalkeeper,5,0,0,2,1,0,0,4,0,1,0,0,3,1,0,J,Julio,Cesar
1538,Razvan Rat,19,RAVA,Defender,9,0,1,2,1,1,1,1,1,1,0,0,16,9,0,R,Razvan,Rat
1539,Diego Perotti,19,SEVI,Forward,3,1,1,0,0,2,0,9,7,1,0,0,0,0,0,D,Diego,Perotti
1540,Aleksandar Pantic,19,VIAL,Defender,6,0,0,2,0,1,0,20,3,1,0,0,10,3,0,A,Aleksandar,Pantic
1541,David Costas,18,RCCV,Defender,13,0,0,1,0,1,0,15,3,1,0,0,29,14,0,D,David,Costas
1542,Alberto Perea,18,RAVA,Midfielder,5,1,0,0,0,0,0,11,3,5,0,0,0,0,0,A,Alberto,Perea
1543,Lluis Sastre,18,VALL,Midfielder,10,0,0,0,0,6,0,10,4,3,0,0,0,0,0,L,Lluis,Sastre
1544,Sebastian Fernandez,18,MALA,Forward,2,1,0,0,0,0,0,10,9,2,0,0,0,0,0,S,Sebastian,Fernandez
1545,Guillermo Fernandez,18,ATBI,Forward,4,1,0,0,0,0,0,11,5,3,0,0,0,0,0,G,Guillermo,Fernandez
1546,Ruben Ramiro,18,RAVA,Forward,10,0,0,0,0,0,1,3,1,0,0,0,0,0,0,R,Ruben,Ramiro
1547,Fabio Coentrao,18,MADR,Defender,8,0,0,1,1,1,0,13,2,5,0,0,13,5,0,F,Fabio,Coentrao
1548,Fran Velez,18,,Defender,4,1,0,1,1,0,0,0,0,2,0,0,3,1,0,F,Fran,Velez
1549,Sergio Roberto,18,BARC,Midfielder,1,0,0,0,0,0,0,27,16,0,0,0,0,0,0,S,Sergio,Roberto
1550,Paulao,17,BETI,Defender,20,0,0,3,0,4,0,3,0,2,0,0,45,28,1,P,Paulao,Paulao
1551,Tono,17,,Goalkeeper,9,0,0,2,1,0,1,25,0,1,0,0,14,8,0,T,Tono,Tono
1552,Miguel Flano,17,OSAS,Defender,10,0,0,1,1,2,0,19,3,0,0,0,21,10,0,M,Miguel,Flano
1553,Gabriel Torje,17,RCDE,Midfielder,6,0,0,0,0,1,0,16,6,5,0,0,0,0,0,G,Gabriel,Torje
1554,Joan Oriol,17,OSAS,Defender,9,0,0,1,1,1,0,15,3,2,0,0,19,9,0,J,Joan,Oriol
1555,Casemiro,16,MADR,Midfielder,1,0,1,0,0,0,0,21,11,1,0,0,0,0,0,C,Casemiro,Casemiro
1556,Chuli,16,BETI,Forward,4,0,1,0,0,2,0,14,7,3,0,0,0,0,0,C,Chuli,Chuli
1557,Sebastian Cristoforo,16,SEVI,Midfielder,4,0,1,0,0,3,0,21,8,3,0,0,0,0,0,S,Sebastian,Cristoforo
1558,Alberto Rivera,16,,Midfielder,6,0,0,0,0,3,0,29,7,1,0,0,0,0,0,A,Alberto,Rivera
1559,Iago Herrerin,16,ATBI,Goalkeeper,5,0,0,2,1,1,0,33,1,0,0,0,7,4,0,I,Iago,Herrerin
1560,Erik Moran,15,ATBI,Forward,4,0,0,0,0,3,0,26,10,2,0,0,0,0,0,E,Erik,Moran
1561,Gonzalez Sisi,15,OSAS,Midfielder,7,0,0,0,0,1,0,2,2,5,0,0,0,0,0,G,Gonzalez,Sisi
1562,Mohamed Fatau,14,,Midfielder,6,0,0,0,0,1,0,18,3,3,0,0,0,0,0,M,Mohamed,Fatau
1563,Adri Embarba,14,RAVA,Midfielder,0,0,1,0,0,0,0,25,11,1,0,0,0,0,0,A,Adri,Embarba
1564,Javier Varas,14,SEVI,Goalkeeper,5,0,0,1,0,0,0,33,1,0,0,0,6,1,0,J,Javier,Varas
1565,Xavi Torres,14,BETI,Midfielder,9,0,0,0,0,5,0,3,1,1,0,0,0,0,0,X,Xavi,Torres
1566,Castaneda Bermejo,13,RCCV,Forward,2,0,0,0,0,2,0,18,11,2,0,0,0,0,0,C,Castaneda,Bermejo
1567,Cristian Lobato,13,OSAS,Midfielder,1,0,0,0,0,0,0,14,11,1,0,0,0,0,0,C,Cristian,Lobato
1568,Bartlomiej Pawlowski,13,MALA,Forward,1,1,0,0,0,1,0,15,7,1,0,0,0,0,0,B,Bartlomiej,Pawlowski
1569,Cala,13,SEVI,Defender,9,1,0,1,0,5,1,3,0,1,0,0,14,6,0,C,Cala,Cala
1570,Enric Saborit,13,ATBI,Defender,2,0,0,1,2,1,0,8,3,0,0,0,3,1,0,E,Enric,Saborit
1571,Sergio,13,RCCV,Goalkeeper,3,0,0,2,0,0,0,34,0,0,0,0,2,1,0,S,Sergio,Sergio
1572,Sergio Mantecon,13,,Midfielder,2,0,0,0,0,1,0,26,10,0,0,0,0,0,0,S,Sergio,Mantecon
1573,Oleksandr Yakovenko,13,MALA,Forward,3,1,0,0,0,4,0,12,6,2,0,0,0,0,0,O,Oleksandr,Yakovenko
1574,Mohamed Sissoko,13,,Midfielder,4,0,0,0,0,1,0,7,6,1,0,0,0,0,0,M,Mohamed,Sissoko
1575,Dani Benitez,12,,Midfielder,4,0,1,0,0,1,1,10,5,5,0,0,0,0,0,D,Dani,Benitez
1576,Javi Ros,12,RESO,Midfielder,2,0,1,0,0,2,0,23,7,2,0,0,0,0,0,J,Javi,Ros
1577,Kike Sola,12,ATBI,Forward,2,1,0,0,0,0,0,8,3,0,0,0,0,0,0,K,Kike,Sola
1578,Philippe Senderos,12,VALA,Defender,7,0,0,0,2,4,0,2,1,1,0,0,9,3,0,P,Philippe,Senderos
1579,Gilberto Garcia,12,VALL,Forward,4,0,0,0,0,0,0,12,4,1,0,0,0,0,0,G,Gilberto,Garcia
1580,Javier Baraja,12,VALL,Defender,6,0,1,0,3,5,0,27,6,3,0,0,19,10,0,J,Javier,Baraja
1581,Fabrice Olinga,12,MALA,Forward,6,0,0,0,0,2,0,3,2,5,0,0,0,0,0,F,Fabrice,Olinga
1582,Sammir,11,,Midfielder,3,0,0,0,0,0,0,9,5,3,0,0,0,0,0,S,Sammir,Sammir
1583,Xabier Etxeita,11,ATBI,Defender,2,0,0,1,1,0,0,12,1,0,0,0,1,0,0,X,Xabier,Etxeita
1584,Bobley Anderson,11,MALA,Midfielder,1,0,1,0,0,1,0,16,7,1,0,0,0,0,0,B,Bobley,Anderson
1585,Manuel Onwu,11,OSAS,Forward,0,0,0,0,0,1,0,22,12,0,0,0,0,0,0,M,Manuel,Onwu
1586,Nahuel,10,VIAL,Midfielder,2,0,1,0,0,0,0,8,3,1,0,0,0,0,0,N,Nahuel,Nahuel
1587,Christian Lell,9,,Midfielder,5,0,0,0,0,1,0,1,0,2,0,0,0,0,0,C,Christian,Lell
1588,Juan Carlos,9,VIAL,Goalkeeper,3,0,0,1,0,0,0,33,0,0,0,0,3,1,0,J,Juan,Carlos
1589,Jose Ariel Nunez,9,OSAS,Midfielder,2,0,0,0,0,0,0,12,5,2,0,0,0,0,0,J,Jose,Nunez
1590,Vinicius Araujo,9,VALA,Forward,0,0,1,0,0,0,0,13,6,0,0,0,0,0,0,V,Vinicius,Araujo
1591,Bryan Rabello,8,SEVI,Midfielder,2,0,0,0,0,0,0,9,4,1,0,0,0,0,0,B,Bryan,Rabello
1592,Aloys Nong,8,,Forward,2,0,0,0,0,1,0,7,5,0,0,0,0,0,0,A,Aloys,Nong
1593,Samuele Longo,8,RAVA,Forward,0,0,0,0,0,1,0,17,9,0,0,0,0,0,0,S,Samuele,Longo
1594,David Rodriguez,8,RCCV,Forward,1,0,1,0,0,1,0,9,4,0,0,0,0,0,0,D,David,Rodriguez
1595,Esteban Granero,8,RESO,Midfielder,2,0,1,0,0,1,0,6,2,1,0,0,0,0,0,E,Esteban,Granero
1596,Orestis Karnezis,8,,Goalkeeper,6,0,0,1,0,0,0,32,0,0,0,0,13,8,0,O,Orestis,Karnezis
1597,Victor Alvarez,8,RCDE,Midfielder,5,0,0,0,0,1,1,10,2,4,0,0,0,0,0,V,Victor,Alvarez
1598,Ezequiel Rescaldini,7,MALA,Forward,1,0,0,0,0,0,0,12,5,1,0,0,0,0,0,E,Ezequiel,Rescaldini
1599,Javi Manquillo,7,,Defender,3,0,0,1,0,1,0,6,0,0,0,0,4,2,0,J,Javi,Manquillo
1600,Unai Albizua,7,ATBI,Defender,0,0,0,0,2,0,0,17,4,0,0,0,3,1,0,U,Unai,Albizua
1601,Asier Riesgo,7,OSAS,Goalkeeper,1,0,0,1,0,0,0,37,1,0,0,0,1,0,0,A,Asier,Riesgo
1602,Raul Garcia,7,,Defender,2,0,0,0,2,0,0,7,3,1,0,0,7,4,0,R,Raul,Garcia
1603,Nagore,6,,Defender,1,0,0,0,2,1,0,7,3,0,0,0,4,2,0,N,Nagore,Nagore
1604,Daniel Estrada,6,RESO,Midfielder,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,D,Daniel,Estrada
1605,Felipe Mattioni,6,RCDE,Defender,2,0,0,1,0,1,0,2,0,0,0,0,2,1,0,F,Felipe,Mattioni
1606,Jon Gaztanaga,6,RESO,Midfielder,1,0,1,0,0,1,0,2,2,0,0,0,0,0,0,J,Jon,Gaztanaga
1607,Hicham Khaloua,6,,Forward,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,H,Hicham,Khaloua
1608,Carlos Fernandez,6,SEVI,Forward,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,C,Carlos,Fernandez
1609,Jose Manuel Mane,6,,Defender,8,0,0,0,1,2,0,10,1,0,0,0,19,11,0,J,Jose,Mane
1610,Adil Rami,5,VALA,Defender,3,0,0,1,0,1,0,1,0,0,0,0,6,4,0,A,Adil,Rami
1611,Alvaro Garcia,5,,Forward,1,0,0,0,0,0,0,5,3,1,0,0,0,0,0,A,Alvaro,Garcia
1612,Edu Ramos,5,VIAL,Midfielder,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,E,Edu,Ramos
1613,Charlie I'Anson,4,,Defender,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,C,Charlie,I'Anson
1614,Jonathan,4,,Midfielder,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,J,Jonathan,Jonathan
1615,Christian Sapunaru,4,,Defender,8,1,0,0,0,5,1,8,0,3,0,0,17,9,0,C,Christian,Sapunaru
1616,Miroslav Stevanovic,4,,Midfielder,2,0,0,0,0,1,0,4,1,2,0,0,0,0,0,M,Miroslav,Stevanovic
1617,Iker Casillas,4,MADR,Goalkeeper,2,0,0,0,0,0,0,35,0,0,0,0,2,0,0,I,Iker,Casillas
1618,Mesut Ozil,4,MADR,Midfielder,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,M,Mesut,Ozil
1619,Joan Capdevila,4,RCDE,Defender,2,0,0,0,0,0,0,17,3,0,0,0,8,3,0,J,Joan,Capdevila
1620,Jose Carlos Fernandez,4,RAVA,Forward,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,J,Jose,Fernandez
1621,Juanma,4,BETI,Forward,1,0,0,0,0,0,0,4,2,1,0,0,0,0,0,J,Juanma,Juanma
1622,Nino,4,OSAS,Forward,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,N,Nino,Nino
1623,Liassine Cadamuro,3,RESO,Defender,4,0,0,0,0,0,0,8,0,0,0,0,9,5,0,L,Liassine,Cadamuro
1624,Moises,3,SEVI,Defender,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,M,Moises,Moises
1625,Marco Sangalli,3,RESO,Midfielder,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,M,Marco,Sangalli
1626,Miguel Pallardo,3,,Midfielder,1,0,0,0,0,1,0,4,2,1,0,0,0,0,0,M,Miguel,Pallardo
1627,Antonio Cotan,3,SEVI,Midfielder,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,A,Antonio,Cotan
1628,Diego Llorente,3,MADR,Defender,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,D,Diego,Llorente
1629,Joan Angel Roman,3,VIAL,Midfielder,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,J,Joan,Roman
1630,Victor Camarasa,3,,Midfielder,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,V,Victor,Camarasa
1631,Jonathan Dos Santos,3,BARC,Forward,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,J,Jonathan,Santos
1632,David Goldar,3,RCCV,Defender,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,D,David,Goldar
1633,Denis Cherychev,3,SEVI,Forward,1,0,0,0,0,2,0,3,3,1,0,0,0,0,0,D,Denis,Cherychev
1634,Javi Flores,2,,Midfielder,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,J,Javi,Flores
1635,Young-Gyu Kim,2,,Midfielder,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,Y,Young-Gyu,Kim
1636,Carlos Clerc,2,RCDE,Midfielder,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,C,Carlos,Clerc
1637,Borja Ekiza,2,ATBI,Defender,1,0,0,0,0,0,0,13,0,1,0,0,1,0,0,B,Borja,Ekiza
1638,Christian Bravo,2,,Midfielder,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,C,Christian,Bravo
1639,Jose Gaya,2,VALA,Defender,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,J,Jose,Gaya
1640,Alvaro Gimenez,2,,Forward,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,A,Alvaro,Gimenez
1641,Alex Portillo,2,MALA,Forward,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,Alex,Portillo
1642,David Generelo,2,,Midfielder,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,D,David,Generelo
1643,Pablo Hervias,1,RESO,Midfielder,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,P,Pablo,Hervias
1644,Raul Rusescu,1,SEVI,Forward,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,R,Raul,Rusescu
1645,Ruben Suarez,1,,Midfielder,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,R,Ruben,Suarez
1646,Jonathan Vila,1,RCCV,Midfielder,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,J,Jonathan,Vila
1647,Josuha Guilavogui,1,,Midfielder,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,J,Josuha,Guilavogui
1648,Adama Traore,1,BARC,Forward,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,A,Adama,Traore
1649,Stephan Andersen,1,BETI,Goalkeeper,6,0,0,1,0,0,0,15,1,0,0,0,22,16,0,S,Stephan,Andersen
1650,Christian Cuevas,1,RAVA,Midfielder,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,C,Christian,Cuevas
1651,Jean Marie Dongou,1,BARC,Forward,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,J,Jean,Dongou
1652,Javi Jimenez,1,,Goalkeeper,1,0,0,0,0,0,0,37,1,0,0,0,4,2,0,J,Javi,Jimenez
1653,Pablo Iniguez,1,VIAL,Defender,3,0,0,0,0,0,1,11,0,0,0,0,5,2,0,P,Pablo,Iniguez
1654,Portu,1,VALA,Midfielder,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,P,Portu,Portu
1655,Daniel Romera,1,,Forward,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,D,Daniel,Romera
1656,Richard Boateng,1,,Midfielder,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,R,Richard,Boateng
1657,Jose Maria Gimenez,1,,Defender,1,0,0,0,0,0,0,5,0,0,0,0,2,1,0,J,Jose,Gimenez
1658,Carlos Bellvis,1,RCCV,Defender,1,0,0,0,0,0,0,3,0,1,0,0,2,1,0,C,Carlos,Bellvis
1659,Agustin Pastoriza,1,BETI,Midfielder,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,A,Agustin,Pastoriza
1660,Heinz Barmettler,1,VALL,Defender,1,0,0,0,0,0,0,9,0,0,0,0,2,1,0,H,Heinz,Barmettler
1661,Samu,1,,Midfielder,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,S,Samu,Samu
1662,Israel,1,SEVI,Defender,0,0,0,0,0,0,0,3,3,0,0,0,5,2,0,I,Israel,Israel
1663,Welliton,1,RCCV,Forward,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,W,Welliton,Welliton
1664,Willian Jose,1,MADR,Forward,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,W,Willian,Jose
1665,Alvaro Vazquez,1,,Defender,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,A,Alvaro,Vazquez
1666,Ivi,1,,Forward,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,I,Ivi,Ivi
1667,Ibrahim Afellay,1,BARC,Midfielder,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,I,Ibrahim,Afellay
1668,Mode,1,SEVI,Defender,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,M,Mode,Mode
1669,Dani Ceballos,1,BETI,Midfielder,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,D,Dani,Ceballos
1670,Eneko Satrustegui,0,OSAS,Midfielder,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,E,Eneko,Satrustegui
1671,Jorge Pesca,0,VALL,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Jorge,Pesca
1672,Ander Cantero,0,OSAS,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,Ander,Cantero
1673,Isi,0,RAVA,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,I,Isi,Isi
1674,Matias Campos,0,,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Matias,Campos
1675,Jose Garcia,0,OSAS,Midfielder,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,J,Jose,Garcia
1676,Carlos Vigaray,0,,Defender,1,0,0,0,0,0,0,2,0,0,0,0,3,2,0,C,Carlos,Vigaray
1677,Marc Martinez,0,,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,M,Marc,Martinez
1678,Samuel Llorca,0,RCCV,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,S,Samuel,Llorca
1679,Gorka Magunazelaia,0,ATBI,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,G,Gorka,Magunazelaia
1680,Sergio Tejera,0,RCDE,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,S,Sergio,Tejera
1681,Javi Rey,0,RCCV,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,J,Javi,Rey
1682,Julian,0,SEVI,Goalkeeper,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,J,Julian,Julian
1683,Zubi,0,VALL,Defender,0,0,0,0,0,0,0,2,1,0,0,0,2,1,0,Z,Zubi,Zubi
1684,Carlos Bellvis,0,RCCV,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C,Carlos,Bellvis
1685,Oier Olazabal,0,BARC,Goalkeeper,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,O,Oier,Olazabal
1686,Jason,0,,Forward,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,J,Jason,Jason
1687,Patric,0,BARC,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,P,Patric,Patric
1688,Royo,0,RESO,Goalkeeper,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,R,Royo,Royo
1689,Stole Dimitrievski,0,,Goalkeeper,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,S,Stole,Dimitrievski
1690,Ion Echaide,0,OSAS,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,I,Ion,Echaide
1691,Kepa Arrizabalaga,0,ATBI,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,K,Kepa,Arrizabalaga
1692,Aitor Fernandez,0,VIAL,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,A,Aitor,Fernandez
1693,Jordi Cesar,0,,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Jordi,Cesar
1694,Remi Gomis,0,,Midfielder,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,R,Remi,Gomis
1695,Jose Carlos,0,BETI,Defender,1,0,0,0,0,0,0,1,0,1,0,0,3,2,0,J,Jose,Carlos
1696,Daniel Vadillo,0,VALL,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,D,Daniel,Vadillo
1697,Christian Fernandez,0,,Defender,4,0,0,0,0,2,0,3,0,0,0,0,10,6,0,C,Christian,Fernandez
1698,Jaume Domenech,0,VALA,Goalkeeper,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,J,Jaume,Domenech
1699,Oscar Ustari,0,,Goalkeeper,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,O,Oscar,Ustari
1700,Diego Ifran,0,RESO,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,D,Diego,Ifran
1701,Leandro Montagud,0,,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,L,Leandro,Montagud
1702,Jesus Fernandez,0,MADR,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Jesus,Fernandez
1703,Ismael,0,RAVA,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,I,Ismael,Ismael
1704,Yassine Bounou,0,,Goalkeeper,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,Y,Yassine,Bounou
1705,Johan Mojica,0,RAVA,Defender,7,0,0,0,3,2,0,15,5,1,0,0,32,23,0,J,Johan,Mojica
1706,David Fornies,0,,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,D,David,Fornies
1707,Juanto,0,VIAL,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Juanto,Juanto
1708,Francisco Morante,0,,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,F,Francisco,Morante
1709,Adrain Saballs,0,RAVA,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,Adrain,Saballs
1710,Wilson Cuero,0,,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,W,Wilson,Cuero
1711,Enaut Zubikarai,0,RESO,Goalkeeper,1,0,0,0,0,0,0,33,0,0,0,0,3,2,0,E,Enaut,Zubikarai
1712,Jose Carlos Alvarez,0,,Goalkeeper,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,J,Jose,Alvarez
1713,Sulaymen Marreh,0,,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,S,Sulaymen,Marreh
1714,Francisco Varela,0,BETI,Defender,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,F,Francisco,Varela
1715,Albert Blazquez,0,VIAL,Defender,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,A,Albert,Blazquez
1716,Geoffrey Kondogbia,0,SEVI,Midfielder,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,G,Geoffrey,Kondogbia
1717,Martin Demichelis,0,,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,M,Martin,Demichelis
1718,Cicinho,0,SEVI,Defender,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,C,Cicinho,Cicinho
1719,Nacho Porcar,0,,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,N,Nacho,Porcar
1720,Oliver Sanchez,0,,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,Oliver,Sanchez
