,Players,Points,Clubs,Position,Start,Goals,A,CS,CS part,Yellow,Red,Sub,CO,Off,Pen SV,Pen M,Goals conceded,Conceded 1+,OG,FirstInitial,Firstname,Surname
1501,Hernan,30,LASP,Midfielder,11,1,0,0,0,4,0,9,7,5,0,0,0,0,0,H,Hernan,Hernan
1502,David Lomban,30,,Defender,29,0,0,1,1,6,0,7,2,0,0,0,56,27,1,D,David,Lomban
1503,Mate Junior Simao,30,,Defender,26,1,0,3,1,11,1,5,4,7,0,0,57,31,0,M,Mate,Simao
1504,Miguel Lopes,30,,Defender,23,0,1,3,1,9,0,8,3,5,0,0,46,24,1,M,Miguel,Lopes
1505,Nahuel,30,VIAL,Midfielder,11,0,1,0,0,4,0,21,9,7,0,0,0,0,0,N,Nahuel,Nahuel
1506,Carl Medjani,30,,Defender,14,1,0,3,0,1,0,2,0,0,0,0,25,14,0,C,Carl,Medjani
1507,Tiago,30,,Midfielder,12,1,1,0,0,4,0,2,2,2,0,0,0,0,0,T,Tiago,Tiago
1508,Alberto de la Bella,30,RESO,Midfielder,14,0,2,0,0,5,0,16,1,1,0,0,0,0,0,A,Alberto,Bella
1509,Ricky van Wolfswinkel,30,BETI,Forward,5,1,2,0,0,2,0,21,11,3,0,0,0,0,0,R,Ricky,Wolfswinkel
1510,Laure,30,RCDC,Defender,16,0,0,2,3,6,0,20,7,4,0,0,35,17,0,L,Laure,Laure
1511,Juanfran,29,,Defender,19,0,1,4,0,8,1,5,1,6,0,0,34,18,0,J,Juanfran,Juanfran
1512,Joseba Zaldua,29,RESO,Defender,10,0,0,3,3,5,0,9,3,2,0,0,14,7,0,J,Joseba,Zaldua
1513,Abdoulaye Doucoure,29,,Midfielder,13,0,2,0,0,5,0,3,2,1,0,0,0,0,0,A,Abdoulaye,Doucoure
1514,Pablo Piatti,29,VALA,Forward,10,0,0,0,0,3,0,19,12,9,0,0,0,0,0,P,Pablo,Piatti
1515,Aleksandar Pantic,28,,Defender,19,0,0,3,0,6,0,14,2,1,0,0,36,18,0,A,Aleksandar,Pantic
1516,Martin Montoya,28,BETI,Defender,13,0,1,3,0,4,0,0,0,1,0,0,19,9,0,M,Martin,Montoya
1517,Dani Ndi,28,,Midfielder,10,1,0,0,0,2,0,7,5,9,0,0,0,0,0,D,Dani,Ndi
1518,Mikel Rico,28,ATBI,Midfielder,8,1,1,0,0,2,1,22,9,5,0,0,0,0,0,M,Mikel,Rico
1519,Cani,28,RCDC,Midfielder,12,0,0,0,0,2,0,13,6,12,0,0,0,0,0,C,Cani,Cani
1520,Guilherme Siqueira,28,,Midfielder,15,0,0,0,0,2,0,5,0,4,0,0,0,0,0,G,Guilherme,Siqueira
1521,Quini,28,RAVA,Defender,22,0,1,3,1,7,0,11,5,3,0,0,54,31,0,Q,Quini,Quini
1522,Diego Marino,28,,Goalkeeper,23,0,0,3,0,1,0,13,0,0,0,0,43,23,2,D,Diego,Marino
1523,Ricardo Costa,27,,Defender,14,1,0,3,0,7,0,0,0,1,0,0,22,11,0,R,Ricardo,Costa
1524,Luisinho,27,RCDC,Defender,11,0,0,3,0,6,0,13,9,4,0,0,27,10,0,L,Luisinho,Luisinho
1525,Thomas,26,,Midfielder,3,2,1,0,0,3,0,18,10,2,0,0,0,0,0,T,Thomas,Thomas
1526,Daniele Bonera,26,VIAL,Defender,10,0,0,3,2,4,0,11,4,2,0,0,19,10,0,D,Daniele,Bonera
1527,Enzo Perez,26,VALA,Midfielder,16,0,0,0,0,10,0,6,4,13,0,0,0,0,0,E,Enzo,Perez
1528,Christian Atsu,25,MALA,Midfielder,3,2,0,0,0,0,0,12,9,1,0,0,0,0,0,C,Christian,Atsu
1529,Emiliano Velazquez,25,,Defender,11,3,1,1,0,7,0,16,0,1,0,0,22,12,0,E,Emiliano,Velazquez
1530,Rodrigo de Paul,25,VALA,Midfielder,9,1,0,0,0,3,0,13,5,6,0,0,0,0,0,R,Rodrigo,Paul
1531,Pablo Perez,25,,Midfielder,9,0,1,0,0,5,0,20,9,7,0,0,0,0,0,P,Pablo,Perez
1532,Tono,25,RAVA,Goalkeeper,10,0,0,3,0,0,1,0,0,1,1,0,16,9,0,T,Tono,Tono
1533,Pedro Lopez,25,,Defender,16,1,0,1,1,8,0,7,1,4,0,0,26,11,0,P,Pedro,Lopez
1534,Ander Iturraspe,25,ATBI,Midfielder,7,0,1,0,0,1,0,15,9,5,0,0,0,0,0,A,Ander,Iturraspe
1535,Mubarak Wakaso,24,LASP,Midfielder,10,1,0,0,0,11,0,11,10,4,0,0,0,0,0,M,Mubarak,Wakaso
1536,Lass Bangoura,24,RAVA,Forward,7,0,1,0,0,2,0,13,9,5,0,0,0,0,0,L,Lass,Bangoura
1537,Ricardo Horta,24,MALA,Forward,9,0,0,0,0,2,0,20,8,10,0,0,0,0,0,R,Ricardo,Horta
1538,Sergio Canales,24,RESO,Midfielder,11,0,0,0,0,3,0,6,5,8,0,0,0,0,0,S,Sergio,Canales
1539,Marcelo Diaz,24,RCCV,Midfielder,10,0,1,0,0,3,0,4,4,2,0,0,0,0,0,M,Marcelo,Diaz
1540,Roberto Ibanez,24,,Midfielder,7,0,1,0,0,4,0,20,11,7,0,0,0,0,0,R,Roberto,Ibanez
1541,Wanderson,24,,Midfielder,6,0,0,0,0,2,0,25,14,4,0,0,0,0,0,W,Wanderson,Wanderson
1542,Edgar,23,,Midfielder,7,1,0,0,0,4,0,17,8,3,0,0,0,0,0,E,Edgar,Edgar
1543,Karim Yoda,23,,Midfielder,8,0,0,0,0,3,0,17,10,0,0,0,0,0,0,K,Karim,Yoda
1544,Antolin Alcaraz,23,LASP,Defender,6,1,1,2,0,2,0,1,0,0,0,0,7,3,0,A,Antolin,Alcaraz
1545,Aleix Vidal,23,BARC,Defender,5,0,1,1,2,1,0,12,3,2,0,0,5,0,0,A,Aleix,Vidal
1546,Carlos Gurpegi,23,ATBI,Midfielder,12,0,0,0,0,4,0,23,3,2,0,0,0,0,0,C,Carlos,Gurpegi
1547,Adriano,23,BARC,Defender,4,0,1,0,4,0,0,19,4,2,0,0,4,0,0,A,Adriano,Adriano
1548,David Navarro,22,,Defender,20,0,0,2,0,5,0,9,0,3,0,0,36,18,1,D,David,Navarro
1549,Ruben Blanco,22,RCCV,Goalkeeper,8,0,0,3,0,1,1,18,0,1,1,0,12,7,0,R,Ruben,Blanco
1550,Salva Sevilla,22,RCDE,Midfielder,5,1,0,0,0,3,0,28,10,3,0,0,0,0,0,S,Salva,Sevilla
1551,Federico Ricca,22,MALA,Defender,7,1,1,0,1,3,0,6,1,1,0,0,7,0,0,F,Federico,Ricca
1552,Carlos Martinez,22,RESO,Defender,6,0,2,1,1,2,0,6,4,1,0,0,12,4,0,C,Carlos,Martinez
1553,Gorka Elustondo,22,ATBI,Defender,4,1,0,1,2,1,0,18,7,1,0,0,13,5,0,G,Gorka,Elustondo
1554,Fabian,21,BETI,Midfielder,6,0,1,0,0,0,0,8,6,6,0,0,0,0,0,F,Fabian,Fabian
1555,Hector,21,RESO,Defender,4,0,1,1,4,1,0,18,9,1,0,0,18,10,0,H,Hector,Hector
1556,Claudio Beauvue,20,RCCV,Midfielder,6,1,0,0,0,1,0,6,4,3,0,0,0,0,0,C,Claudio,Beauvue
1557,Dimitri Foulquier,20,,Defender,16,1,1,0,1,4,0,14,5,2,0,0,43,23,0,D,Dimitri,Foulquier
1558,Ciro Immobile,20,SEVI,Forward,4,2,0,0,0,2,0,9,4,4,0,0,0,0,0,C,Ciro,Immobile
1559,Jota,20,,Midfielder,8,0,0,0,0,1,0,7,5,3,0,0,0,0,0,J,Jota,Jota
1560,Roger,20,,Forward,7,0,0,0,0,3,0,13,9,5,0,0,0,0,0,R,Roger,Roger
1561,Jonas Gutierrez,20,RCDC,Midfielder,3,0,1,0,0,2,0,20,13,4,0,0,0,0,0,J,Jonas,Gutierrez
1562,Nacho Martinez,20,RAVA,Defender,22,0,0,3,0,7,0,7,0,7,0,0,48,29,0,N,Nacho,Martinez
1563,Mauricio Lemos,20,LASP,Defender,8,0,0,2,2,5,0,5,2,1,0,0,11,5,0,M,Mauricio,Lemos
1564,Diego Alves,20,VALA,Goalkeeper,13,0,0,1,0,1,0,0,0,0,0,0,21,9,0,D,Diego,Alves
1565,Emiliano Buendia,20,,Midfielder,6,1,0,0,0,5,1,17,11,2,0,0,0,0,0,E,Emiliano,Buendia
1566,Adnane Tighadouini,19,MALA,Midfielder,4,1,0,0,0,0,0,7,6,4,0,0,0,0,0,A,Adnane,Tighadouini
1567,Carlos Vigaray,19,,Defender,14,1,0,2,0,6,0,10,0,1,0,0,28,16,0,C,Carlos,Vigaray
1568,Nordin Amrabat,19,MALA,Forward,13,0,1,0,0,5,1,0,0,8,0,1,0,0,0,N,Nordin,Amrabat
1569,Oscar Duarte,19,RCDE,Defender,13,1,0,2,0,5,0,2,1,1,0,0,25,13,1,O,Oscar,Duarte
1570,Matthew Ryan,18,VALA,Goalkeeper,8,0,0,1,0,0,0,18,0,0,0,0,9,2,0,M,Matthew,Ryan
1571,Egor Filipenko,18,MALA,Defender,6,0,0,1,1,1,0,19,2,2,0,0,7,1,0,E,Egor,Filipenko
1572,Marc Andre ter Stegen,18,BARC,Goalkeeper,5,0,0,2,1,0,0,31,1,0,0,0,6,3,0,M,Marc,Stegen
1573,Sandro Ramirez,17,BARC,Forward,4,0,1,0,0,0,0,15,6,3,0,0,0,0,0,S,Sandro,Ramirez
1574,Jose Canas,17,RCDE,Midfielder,7,0,0,0,0,3,0,11,6,3,0,0,0,0,0,J,Jose,Canas
1575,Jose Mari,17,,Midfielder,10,0,0,0,0,5,0,8,2,6,0,0,0,0,0,J,Jose,Mari
1576,Alberto Ramos,17,,Midfielder,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,A,Alberto,Ramos
1577,Fernando Tissone,17,MALA,Midfielder,12,0,0,0,0,4,0,3,0,1,0,0,0,0,1,F,Fernando,Tissone
1578,Xavi Torres,17,BETI,Midfielder,6,0,0,0,0,1,0,18,6,2,0,0,0,0,0,X,Xavi,Torres
1579,Juan Carlos Valeron,16,LASP,Midfielder,3,0,0,0,0,0,0,30,10,2,0,0,0,0,0,J,Juan,Valeron
1580,Jonathan Rodriguez,16,RCDC,Forward,6,0,0,0,0,2,0,14,6,5,0,0,0,0,0,J,Jonathan,Rodriguez
1581,Juan Culio,16,LASP,Midfielder,6,0,1,0,0,2,1,13,6,3,0,0,0,0,0,J,Juan,Culio
1582,Raul Lizoain,16,LASP,Goalkeeper,7,0,0,2,0,0,0,31,1,0,0,0,13,7,0,R,Raul,Lizoain
1583,Joan Jordan,16,RCDE,Midfielder,5,1,0,0,0,3,0,14,4,1,0,0,0,0,0,J,Joan,Jordan
1584,Juan Munoz,15,SEVI,Forward,3,1,0,0,0,0,0,10,4,2,0,0,0,0,0,J,Juan,Munoz
1585,Esteban Granero,15,RESO,Midfielder,9,0,0,0,0,6,1,12,6,3,0,0,0,0,0,E,Esteban,Granero
1586,Nili,15,LASP,Defender,4,0,0,0,3,0,0,4,4,4,0,0,8,3,0,N,Nili,Nili
1587,Rafinha,14,BARC,Midfielder,3,1,0,0,0,0,0,7,3,1,0,0,0,0,0,R,Rafinha,Rafinha
1588,Alberto Garcia,14,,Goalkeeper,5,0,0,0,0,0,0,27,0,0,2,0,11,6,0,A,Alberto,Garcia
1589,Alberto Lopo,14,RCDC,Defender,8,0,0,2,0,5,0,18,2,0,0,0,15,7,0,A,Alberto,Lopo
1590,Josep Sene,14,RCCV,Midfielder,4,0,1,0,0,1,0,27,4,2,0,0,0,0,0,J,Josep,Sene
1591,Razvan Rat,14,RAVA,Defender,8,0,0,2,0,3,0,7,2,0,0,0,17,9,0,R,Razvan,Rat
1592,David Barral,14,,Forward,3,0,0,0,0,3,0,13,11,2,0,0,0,0,0,D,David,Barral
1593,Roberto Canella,13,,Midfielder,8,0,0,0,0,4,0,7,1,2,0,0,0,0,0,R,Roberto,Canella
1594,Andreau Fontas,13,RCCV,Defender,6,1,0,1,0,1,0,2,1,1,0,0,14,8,0,A,Andreau,Fontas
1595,Jordi Xumetra,13,,Midfielder,5,0,0,0,0,5,0,16,8,5,0,0,0,0,0,J,Jordi,Xumetra
1596,Mamadou Sylla,13,RCDE,Forward,2,0,0,0,0,3,0,22,12,1,0,0,0,0,0,M,Mamadou,Sylla
1597,Foued Kadir,13,BETI,Midfielder,6,0,0,0,0,1,0,5,2,5,0,0,0,0,0,F,Foued,Kadir
1598,Vincenzo Rennella,12,BETI,Forward,2,1,0,0,0,1,0,5,4,2,0,0,0,0,0,V,Vincenzo,Rennella
1599,Borja Viguera,12,ATBI,Forward,3,0,0,0,0,0,0,16,6,1,0,0,0,0,0,B,Borja,Viguera
1600,Angel Montoro,12,LASP,Midfielder,5,0,0,0,0,2,0,7,4,2,0,0,0,0,0,A,Angel,Montoro
1601,Ognjen Vranjes,12,,Defender,10,0,0,2,0,7,0,4,1,1,0,0,19,10,0,O,Ognjen,Vranjes
1602,Sergio Asenjo,12,VIAL,Goalkeeper,4,0,0,2,0,1,0,8,0,0,0,0,5,3,0,S,Sergio,Asenjo
1603,Nauzet,11,LASP,Midfielder,2,0,0,0,0,0,0,17,7,2,0,0,0,0,0,N,Nauzet,Nauzet
1604,Angel Trujillo,11,,Defender,8,0,0,1,0,0,0,7,0,1,0,0,16,9,0,A,Angel,Trujillo
1605,Mikel Arruabarrena,11,,Forward,0,1,0,0,0,0,0,12,6,0,0,0,0,0,0,M,Mikel,Arruabarrena
1606,Lillo,11,,Defender,5,0,0,2,1,5,0,11,5,1,0,0,16,9,0,L,Lillo,Lillo
1607,Josip Radosevic,11,,Midfielder,5,0,0,0,0,2,0,5,3,2,0,0,0,0,0,J,Josip,Radosevic
1608,Simone Verdi,10,,Forward,3,0,0,0,0,2,0,15,6,3,0,0,0,0,0,S,Simone,Verdi
1609,Patrick Ebert,10,RAVA,Midfielder,7,0,0,0,0,3,1,3,2,3,0,0,0,0,0,P,Patrick,Ebert
1610,Matias Kranevitter,10,,Midfielder,3,0,0,0,0,1,0,10,5,1,0,0,0,0,0,M,Matias,Kranevitter
1611,Ion Ansotegui,10,RESO,Defender,6,0,0,1,0,0,0,17,2,0,0,0,15,8,0,I,Ion,Ansotegui
1612,Rafael van der Vaart,9,BETI,Midfielder,2,0,0,0,0,0,0,12,5,2,0,0,0,0,0,R,Rafael,Vaart
1613,Lucas Orban,9,VALA,Defender,9,0,0,2,1,6,1,14,1,2,0,0,18,11,0,L,Lucas,Orban
1614,Kiko Casilla,9,MADR,Goalkeeper,4,0,0,1,0,0,0,34,0,0,0,0,6,3,0,K,Kiko,Casilla
1615,Nicolas Lopez,9,,Forward,1,0,0,0,0,0,0,11,7,1,0,0,0,0,0,N,Nicolas,Lopez
1616,Izet Hajrovic,9,,Midfielder,2,0,0,0,0,0,0,22,5,2,0,0,0,0,0,I,Izet,Hajrovic
1617,Joni Montiel,9,RAVA,Midfielder,1,0,0,0,0,0,0,17,7,1,0,0,0,0,0,J,Joni,Montiel
1618,Ivan Lopez,9,,Defender,10,0,0,1,1,3,0,7,3,2,0,0,25,14,1,I,Ivan,Lopez
1619,Jose Angel Crespo,9,RAVA,Defender,9,0,0,1,0,4,0,3,0,3,0,0,17,9,0,J,Jose,Crespo
1620,Anaitz Arbilla,9,RCDE,Defender,7,0,0,2,0,3,0,2,0,0,0,0,15,10,0,A,Anaitz,Arbilla
1621,Alvaro Arbeloa,9,MADR,Defender,2,0,0,1,0,1,0,18,4,0,0,0,7,2,0,A,Alvaro,Arbeloa
1622,Borja Mayoral,9,MADR,Forward,3,0,0,0,0,0,0,7,3,3,0,0,0,0,0,B,Borja,Mayoral
1623,Bernard Mensah,8,,Midfielder,0,0,0,0,0,0,0,22,8,0,0,0,0,0,0,B,Bernard,Mensah
1624,Didier Digard,8,BETI,Midfielder,2,0,0,0,0,2,0,14,6,1,0,0,0,0,0,D,Didier,Digard
1625,Jon Bautista,8,RESO,Forward,1,1,0,0,0,2,0,4,3,1,0,0,0,0,0,J,Jon,Bautista
1626,Paco Montanes,8,RCDE,Midfielder,2,0,0,0,0,1,0,14,5,1,0,0,0,0,0,P,Paco,Montanes
1627,Mariano Barbosa,8,VIAL,Goalkeeper,3,0,0,1,0,0,0,25,0,0,0,0,4,2,0,M,Mariano,Barbosa
1628,Antonio Amaya,8,RAVA,Defender,10,1,0,1,1,5,0,14,7,2,0,0,40,25,0,A,Antonio,Amaya
1629,Mauro Cuero,8,,Defender,5,0,1,0,2,1,0,14,8,4,0,0,27,16,0,M,Mauro,Cuero
1630,Antonio Raillo,8,RCDE,Defender,4,0,0,1,0,1,0,10,0,0,0,0,6,3,0,A,Antonio,Raillo
1631,Bojan Jokic,7,VIAL,Defender,2,0,0,1,0,1,0,6,0,0,0,0,1,0,0,B,Bojan,Jokic
1632,Juan Dominguez,7,RCDC,Defender,2,0,0,0,1,0,0,13,3,2,0,0,6,2,0,J,Juan,Dominguez
1633,Thievy Bifouma,7,,Midfielder,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,T,Thievy,Bifouma
1634,Jose Dorado,7,RAVA,Defender,4,0,0,0,2,2,0,22,5,3,0,0,15,8,0,J,Jose,Dorado
1635,Borja Fernandez,7,RCCV,Midfielder,2,0,0,0,0,0,0,8,3,0,0,0,0,0,0,B,Borja,Fernandez
1636,Curro,7,SEVI,Midfielder,3,0,1,0,0,3,0,2,1,0,0,0,0,0,0,C,Curro,Curro
1637,Pape Cheikh Diop,6,RCCV,Midfielder,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0,P,Pape,Diop
1638,Miguel Cardoso,6,RCDC,Forward,0,0,1,0,0,0,0,5,3,0,0,0,0,0,0,M,Miguel,Cardoso
1639,Uche Agbo,6,,Midfielder,3,0,0,0,0,3,0,7,3,3,0,0,0,0,0,U,Uche,Agbo
1640,Dejan Drazic,6,RCCV,Midfielder,1,0,0,0,0,1,0,31,5,1,0,0,0,0,0,D,Dejan,Drazic
1641,Kike Sola,6,ATBI,Forward,1,0,0,0,0,0,0,8,4,1,0,0,0,0,0,K,Kike,Sola
1642,Manu,6,RCDC,Goalkeeper,7,0,0,1,0,2,0,21,1,0,0,0,18,11,0,M,Manu,Manu
1643,Juan Fuentas,6,RCDE,Defender,9,0,0,0,1,2,0,4,1,3,0,0,22,13,0,J,Juan,Fuentas
1644,Aras Ozbiliz,6,RAVA,Forward,1,0,1,0,0,1,0,8,2,1,0,0,0,0,0,A,Aras,Ozbiliz
1645,Beto,6,SEVI,Goalkeeper,4,0,0,1,0,1,0,2,0,0,0,0,8,5,0,B,Beto,Beto
1646,Marco Andreolli,5,SEVI,Defender,6,0,0,0,0,2,0,3,0,2,0,0,11,5,0,M,Marco,Andreolli
1647,Federico Fazio,5,SEVI,Defender,4,0,0,0,0,1,0,3,0,0,0,0,6,2,0,F,Federico,Fazio
1648,Miguel Munoz,5,,Defender,2,0,0,0,1,1,0,3,1,2,0,0,3,1,0,M,Miguel,Munoz
1649,Javi Noblejas,5,,Defender,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,J,Javi,Noblejas
1650,Ager Aketxe,5,ATBI,Midfielder,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,A,Ager,Aketxe
1651,Dani Gimenez,5,BETI,Goalkeeper,2,0,0,0,0,0,0,35,1,0,0,0,3,0,0,D,Dani,Gimenez
1652,Oier Olazabal,5,RESO,Goalkeeper,2,0,0,1,0,1,0,29,1,0,0,0,5,3,0,O,Oier,Olazabal
1653,Manuel Iturra,5,RAVA,Midfielder,4,0,0,0,0,2,1,4,2,1,0,0,0,0,0,M,Manuel,Iturra
1654,Eddy,5,,Midfielder,1,0,0,0,0,2,0,12,5,0,0,0,0,0,0,E,Eddy,Eddy
1655,Angel Lopez,5,LASP,Defender,0,0,0,0,2,0,0,9,3,0,0,0,3,2,0,A,Angel,Lopez
1656,Leandro Damiao,4,BETI,Forward,1,0,0,0,0,0,0,5,2,1,0,0,0,0,0,L,Leandro,Damiao
1657,Ikechukwu Uche,4,MALA,Forward,1,0,0,0,0,0,0,10,2,1,0,0,0,0,0,I,Ikechukwu,Uche
1658,Hugo Fraile,4,,Midfielder,1,0,0,0,0,0,0,4,2,1,0,0,0,0,0,H,Hugo,Fraile
1659,Alex Barrera,4,,Midfielder,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,A,Alex,Barrera
1660,Juan Muniz,4,,Midfielder,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,J,Juan,Muniz
1661,Alvaro Vadillo,4,BETI,Midfielder,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,A,Alvaro,Vadillo
1662,Ibai Gomez,4,ATBI,Forward,1,0,0,0,0,2,0,7,4,1,0,0,0,0,0,I,Ibai,Gomez
1663,Javi Ontiveros,4,MALA,Midfielder,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,J,Javi,Ontiveros
1664,Felipe Alfonso,3,VIAL,Defender,2,0,0,0,0,0,0,2,0,2,0,0,3,1,0,F,Felipe,Alfonso
1665,Luis Farina,3,RAVA,Midfielder,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,L,Luis,Farina
1666,Jordi,3,BETI,Defender,2,0,0,0,1,1,0,7,1,1,0,0,5,3,0,J,Jordi,Jordi
1667,Imanol Corral,3,,Defender,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,I,Imanol,Corral
1668,Xabi,3,,Goalkeeper,3,0,0,0,0,0,0,28,0,0,0,0,6,3,0,X,Xabi,Xabi
1669,Diego Gonzalez,3,SEVI,Defender,1,1,0,0,0,0,0,2,1,0,0,0,7,5,0,D,Diego,Gonzalez
1670,Henok Goitom,3,,Forward,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,H,Henok,Goitom
1671,Rodri Hernandez,3,VIAL,Midfielder,1,0,0,0,0,1,0,3,2,1,0,0,0,0,0,R,Rodri,Hernandez
1672,Wilfried Zahibo,3,VALA,Midfielder,2,0,0,0,0,1,0,3,0,2,0,0,0,0,0,W,Wilfried,Zahibo
1673,Doria,2,,Defender,7,0,0,0,0,4,0,12,1,1,0,0,17,9,0,D,Doria,Doria
1674,Nacho Monsalve,2,,Defender,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,N,Nacho,Monsalve
1675,Fabio Espinho,2,MALA,Midfielder,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,F,Fabio,Espinho
1676,Marcos Llorente,2,MADR,Midfielder,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,M,Marcos,Llorente
1677,Matos,2,SEVI,Defender,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,M,Matos,Matos
1678,Javi Castellano,2,LASP,Midfielder,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J,Javi,Castellano
1679,Antonio Cotan,2,SEVI,Midfielder,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,Antonio,Cotan
1680,Inigo Barrenetxea,2,,Midfielder,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,I,Inigo,Barrenetxea
1681,Julen Iriarte,2,,Forward,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,J,Julen,Iriarte
1682,Gael Kakuta,2,SEVI,Forward,1,0,0,0,0,1,0,2,1,1,0,0,0,0,0,G,Gael,Kakuta
1683,Gerard Gumbau,2,BARC,Midfielder,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,G,Gerard,Gumbau
1684,Igor Zubeldia,1,RESO,Midfielder,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,I,Igor,Zubeldia
1685,Jose Rodriguez,1,RCDC,Midfielder,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,J,Jose,Rodriguez
1686,Levy Madinda,1,RCCV,Midfielder,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,L,Levy,Madinda
1687,Diego Alende,1,RCCV,Defender,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,D,Diego,Alende
1688,Sito,1,VALA,Midfielder,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,S,Sito,Sito
1689,Yoel Rodriguez,1,VALA,Goalkeeper,10,0,0,0,0,1,1,24,0,1,0,0,25,15,0,Y,Yoel,Rodriguez
1690,Tropi,1,VALA,Midfielder,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,T,Tropi,Tropi
1691,Nikos Karabelas,1,,Defender,1,0,0,0,0,1,0,9,0,0,0,0,1,0,0,N,Nikos,Karabelas
1692,Zhang Chengdong,1,RAVA,Midfielder,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,Z,Zhang,Chengdong
1693,Sergi Samper,1,BARC,Midfielder,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,S,Sergi,Samper
1694,Ian Gonzalez,1,,Forward,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,I,Ian,Gonzalez
1695,Hachim Mastour,1,MALA,Midfielder,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,H,Hachim,Mastour
1696,Jesus Fernandez,1,,Goalkeeper,1,0,0,0,0,0,0,15,0,0,0,0,2,1,0,J,Jesus,Fernandez
1697,Nestor,1,RCCV,Goalkeeper,0,0,0,0,0,0,0,12,1,0,0,0,1,0,0,N,Nestor,Nestor
1698,Alberto Guitian,1,,Midfielder,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,A,Alberto,Guitian
1699,Mendi,1,,Forward,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,M,Mendi,Mendi
1700,Rober,1,RCDE,Defender,5,0,0,0,1,3,0,5,2,2,0,0,16,10,0,R,Rober,Rober
1701,Eneko Capilla,1,RESO,Midfielder,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,E,Eneko,Capilla
1702,Sergi Darder,1,MALA,Midfielder,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,S,Sergi,Darder
1703,Carlos Fernandez,1,SEVI,Forward,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,C,Carlos,Fernandez
1704,Borja Iglesias,0,RCCV,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,B,Borja,Iglesias
1705,Ousseynou Cisse,0,RAVA,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,Ousseynou,Cisse
1706,Nacho Gil,0,VALA,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,N,Nacho,Gil
1707,Miguelon,0,VIAL,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Miguelon,Miguelon
1708,Pablo Claveria,0,RAVA,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,P,Pablo,Claveria
1709,Dani Calvo,0,,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,D,Dani,Calvo
1710,Stipe Pletikosa,0,RCDC,Goalkeeper,2,0,0,0,0,0,0,10,0,0,0,0,6,4,0,S,Stipe,Pletikosa
1711,Philipp Lienhart,0,MADR,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,P,Philipp,Lienhart
1712,Fran Villalba,0,VALA,Midfielder,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,F,Fran,Villalba
1713,Douglas,0,BARC,Defender,0,0,0,0,0,0,0,6,1,0,0,0,2,1,0,D,Douglas,Douglas
1714,Alejandro Remiro,0,ATBI,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,Alejandro,Remiro
1715,Borja Ekiza,0,,Defender,2,0,0,0,0,1,0,11,2,2,0,0,9,5,0,B,Borja,Ekiza
1716,Neuton,0,,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,N,Neuton,Neuton
