,Players,Points,Clubs,Position,Start,Goals,A,CS,CS part,Yellow,Red,Sub,CO,Off,Pen SV,Pen M,Goals conceded,Conceded 1+,OG,FirstInitial,Firstname,Surname
1507,Cristian Gomez,24,RCDE,Midfielder,8,0,1,0,0,3,0,17,8,7,0,0,0,0,0,C,Cristian,Gomez
1508,Alberto Botia,24,SEVI,Defender,14,1,0,3,0,11,0,18,4,5,0,0,29,14,0,A,Alberto,Botia
1509,Nikos Karabelas,24,,Defender,7,0,1,2,0,1,0,14,2,1,0,0,9,2,0,N,Nikos,Karabelas
1510,Diego Perotti,24,SEVI,Forward,8,0,0,0,0,2,0,10,10,8,0,0,0,0,0,D,Diego,Perotti
1511,Jonny,24,RCCV,Defender,19,0,0,0,2,6,0,1,0,5,0,0,29,12,0,J,Jonny,Jonny
1512,Nacho Martinez,24,RAVA,Defender,8,1,0,2,1,3,0,6,2,1,0,0,13,6,0,N,Nacho,Martinez
1513,Baba Diawara,23,SEVI,Forward,5,0,0,0,0,1,0,31,14,3,0,0,0,0,0,B,Baba,Diawara
1514,David Abraham,23,,Defender,9,0,0,2,0,1,0,6,0,1,0,0,9,2,0,D,David,Abraham
1515,Dani Benitez,23,,Midfielder,9,1,1,0,0,3,0,1,0,3,0,0,0,0,0,D,Dani,Benitez
1516,Alan Hutton,23,MALL,Defender,17,0,0,3,0,4,0,0,0,1,0,0,33,19,0,A,Alan,Hutton
1517,Brayan Angulo,23,,Defender,4,1,0,0,4,1,0,19,11,1,0,0,19,8,0,B,Brayan,Angulo
1518,Glenn Loovens,22,REZA,Defender,21,0,0,2,1,7,0,1,0,3,0,0,41,23,0,G,Glenn,Loovens
1519,Anderson Conceicao,22,MALL,Defender,14,0,0,2,0,1,0,11,2,1,0,0,29,15,0,A,Anderson,Conceicao
1520,David Albelda,22,VALA,Midfielder,16,0,0,0,0,12,0,15,2,14,0,0,0,0,0,D,David,Albelda
1521,Antonio Luna,22,SEVI,Defender,12,0,1,2,2,5,0,16,3,3,0,0,26,15,0,A,Antonio,Luna
1522,Fernando Gago,21,VALA,Midfielder,11,0,0,0,0,3,0,2,2,4,0,0,0,0,0,F,Fernando,Gago
1523,Roger,21,,Forward,2,1,0,0,0,1,0,17,13,2,0,0,0,0,0,R,Roger,Roger
1524,Lucas Piazon,21,MALA,Forward,4,0,2,0,0,0,0,10,7,3,0,0,0,0,0,L,Lucas,Piazon
1525,Angel Rodriguez,20,,Forward,2,1,1,0,0,0,0,12,8,2,0,0,0,0,0,A,Angel,Rodriguez
1526,Antonio Barragan,20,VALA,Defender,9,0,0,2,1,4,0,20,5,0,0,0,20,9,0,A,Antonio,Barragan
1527,Sebastian Fernandez,20,MALA,Forward,5,0,0,0,0,2,0,22,12,4,0,0,0,0,0,S,Sebastian,Fernandez
1528,Alvaro Vadillo,20,BETI,Midfielder,3,0,2,0,0,3,0,16,11,3,0,0,0,0,0,A,Alvaro,Vadillo
1529,Valdo,20,,Midfielder,6,0,1,0,0,2,0,9,7,3,0,0,0,0,0,V,Valdo,Valdo
1530,Jordi,20,RAVA,Defender,13,0,1,2,0,5,0,7,1,1,0,0,25,13,0,J,Jordi,Jordi
1531,Salvador Agra,19,BETI,Forward,7,1,0,0,0,3,0,4,3,5,0,0,0,0,0,S,Salvador,Agra
1532,Pablo Sarabia,19,,Midfielder,3,1,0,0,0,2,0,24,10,1,0,0,0,0,0,P,Pablo,Sarabia
1533,Masoud Shojaei,19,OSAS,Midfielder,2,1,0,0,0,2,0,16,12,1,0,0,0,0,0,M,Masoud,Shojaei
1534,Jonathan Vila,19,RCCV,Midfielder,10,0,0,0,0,5,0,20,4,0,0,0,0,0,0,J,Jonathan,Vila
1535,Alejandro Pozuelo,19,BETI,Forward,4,1,0,0,0,1,0,14,7,3,0,0,0,0,0,A,Alejandro,Pozuelo
1536,Gonzalez Sisi,19,OSAS,Midfielder,11,0,0,0,0,3,0,1,0,7,0,0,0,0,0,G,Gonzalez,Sisi
1537,Romaric,19,REZA,Midfielder,7,0,1,0,0,0,1,18,5,5,0,0,0,0,0,R,Romaric,Romaric
1538,Jose Manuel Pinto,19,BARC,Goalkeeper,7,0,0,2,0,1,0,30,0,0,0,0,7,2,0,J,Jose,Pinto
1539,Michel,18,,Midfielder,13,0,0,0,0,9,1,9,4,6,0,0,0,0,0,M,Michel,Michel
1540,Marc Bartra,18,BARC,Defender,3,0,0,2,1,1,0,18,5,1,0,0,7,2,0,M,Marc,Bartra
1541,Duda,17,MALA,Midfielder,3,0,1,0,0,6,0,27,14,1,0,0,0,0,0,D,Duda,Duda
1542,Jose Nunes,17,MALL,Defender,21,0,0,1,0,5,0,8,2,1,0,0,48,26,0,J,Jose,Nunes
1543,Ximo Navarro,17,MALL,Defender,13,0,0,2,0,3,1,13,3,4,0,0,28,14,0,X,Ximo,Navarro
1544,Kevin,17,MALL,Defender,8,1,1,1,0,2,0,23,3,1,0,0,22,12,0,K,Kevin,Kevin
1545,Gorka Elustondo,17,RESO,Defender,5,1,0,1,2,2,0,4,3,2,0,0,12,7,0,G,Gorka,Elustondo
1546,Sergio Sanchez,16,MALA,Defender,14,0,1,1,2,2,1,16,4,0,0,0,34,19,1,S,Sergio,Sanchez
1547,Antonio Floro Flores,16,,Forward,5,1,0,0,0,4,0,5,5,2,0,0,0,0,0,A,Antonio,Flores
1548,Ayoze,16,RCDC,Defender,11,0,0,3,0,4,0,13,3,1,0,0,28,17,0,A,Ayoze,Ayoze
1549,Diego Lugano,16,MALA,Defender,10,0,1,2,1,3,0,6,1,0,0,0,23,15,0,D,Diego,Lugano
1550,Ricardo Carvalho,16,MADR,Defender,9,0,1,1,0,2,0,14,0,0,0,0,15,7,0,R,Ricardo,Carvalho
1551,Antonio Lopez,16,MALL,Defender,7,0,0,2,0,3,0,1,1,0,0,0,10,4,0,A,Antonio,Lopez
1552,Hector Rodas,16,,Defender,5,0,0,1,2,1,0,28,5,0,0,0,13,6,0,H,Hector,Rodas
1553,Gaizka Toquero,16,ATBI,Forward,1,0,0,0,0,1,0,36,15,1,0,0,0,0,0,G,Gaizka,Toquero
1554,Enaut Zubikarai,15,RESO,Goalkeeper,7,0,0,1,0,0,0,28,0,0,0,0,9,3,0,E,Enaut,Zubikarai
1555,Toni,15,RCCV,Midfielder,0,0,1,0,0,2,0,24,14,0,0,0,0,0,0,T,Toni,Toni
1556,Borja Gomez,15,,Defender,12,0,0,1,0,4,0,10,0,0,0,0,17,6,1,B,Borja,Gomez
1557,Jose Fernandez,15,REZA,Defender,7,0,1,1,1,1,0,11,4,1,0,0,20,11,0,J,Jose,Fernandez
1558,Juan Bernat,15,VALA,Defender,6,0,2,0,2,1,0,20,6,6,0,0,22,12,0,J,Juan,Bernat
1559,Carlos Bellvis,15,RCCV,Defender,4,0,0,2,1,0,0,10,2,2,0,0,8,5,0,C,Carlos,Bellvis
1560,David Cobeno,14,RAVA,Goalkeeper,8,0,0,1,1,1,0,19,0,1,0,0,13,7,0,D,David,Cobeno
1561,Cala,14,SEVI,Defender,8,0,0,1,1,4,0,17,2,1,0,0,14,6,0,C,Cala,Cala
1562,Manuel Onwu,14,OSAS,Forward,0,1,1,0,0,0,0,13,6,0,0,0,0,0,0,M,Manuel,Onwu
1563,Ismael Lopez,14,ATBI,Forward,6,0,0,0,0,0,0,17,2,3,0,0,0,0,0,I,Ismael,Lopez
1564,Cata Diaz,14,,Defender,7,0,0,2,0,2,0,28,2,0,0,0,15,8,0,C,Cata,Diaz
1565,Nono,14,BETI,Midfielder,4,0,0,0,0,5,0,19,11,4,0,0,0,0,0,N,Nono,Nono
1566,Andre Santos,14,RCDC,Midfielder,4,0,0,0,0,3,0,19,9,4,0,0,0,0,0,A,Andre,Santos
1567,Danijel Pranjic,14,RCCV,Midfielder,4,0,0,0,0,0,0,10,6,2,0,0,0,0,0,D,Danijel,Pranjic
1568,Javi Manquillo,14,,Defender,2,0,1,1,1,0,0,6,1,0,0,0,1,0,0,J,Javi,Manquillo
1569,Eric Abidal,14,BARC,Defender,2,0,0,1,2,0,0,4,3,1,0,0,3,1,0,E,Eric,Abidal
1570,Jamie Romero,14,,Midfielder,2,0,1,0,0,2,0,12,9,2,0,0,0,0,0,J,Jamie,Romero
1571,Paulo Assuncao,13,RCDC,Midfielder,7,0,0,0,0,3,0,8,2,3,0,0,0,0,0,P,Paulo,Assuncao
1572,Felipe Mattioni,13,RCDE,Defender,4,0,0,1,2,2,0,9,2,2,0,0,6,3,0,F,Felipe,Mattioni
1573,Emre Belozoglu,13,,Midfielder,4,0,1,0,0,1,0,15,3,4,0,0,0,0,0,E,Emre,Belozoglu
1574,Rui Fonte,13,RCDE,Forward,5,0,0,0,0,2,0,7,5,4,0,0,0,0,0,R,Rui,Fonte
1575,Cristian Alfonso,13,RCDE,Midfielder,2,0,0,0,0,2,0,24,11,3,0,0,0,0,0,C,Cristian,Alfonso
1576,Damien Perquis,12,BETI,Defender,7,0,0,1,1,1,1,8,3,1,0,0,15,7,0,D,Damien,Perquis
1577,Nicki Billie Nielsen,12,RAVA,Forward,4,0,0,0,0,1,0,5,5,3,0,0,0,0,0,N,Nicki,Nielsen
1578,Vadim Demidov,12,RCCV,Defender,12,0,0,0,0,2,0,2,0,2,0,0,22,10,0,V,Vadim,Demidov
1579,Jonas Ramalho,12,ATBI,Defender,5,0,0,2,0,0,0,25,2,3,0,0,13,8,0,J,Jonas,Ramalho
1580,Juan Angel Albin,12,RCDE,Midfielder,2,1,0,0,0,2,0,9,5,0,0,0,0,0,0,J,Juan,Albin
1581,Jordi Codina,12,,Goalkeeper,6,0,0,2,0,1,0,32,1,0,0,0,13,8,0,J,Jordi,Codina
1582,Abdon Prats,11,MALL,Midfielder,4,0,0,0,0,1,0,19,4,3,0,0,0,0,0,A,Abdon,Prats
1583,Henri Bienvenu,11,REZA,Forward,1,0,1,0,0,2,0,14,8,1,0,0,0,0,0,H,Henri,Bienvenu
1584,Martin Petrov,11,RCDE,Forward,0,0,1,0,0,0,0,17,8,0,0,0,0,0,0,M,Martin,Petrov
1585,Roberto Torres,11,OSAS,Midfielder,1,1,0,0,0,0,0,12,4,0,0,0,0,0,0,R,Roberto,Torres
1586,Inigo Perez,11,ATBI,Midfielder,5,0,1,0,0,2,0,0,0,2,0,0,0,0,0,I,Inigo,Perez
1587,Rodolfo Bodipo,11,RCDC,Forward,0,1,0,0,0,0,0,6,6,0,0,0,0,0,0,R,Rodolfo,Bodipo
1588,Stefan Babovic,10,REZA,Midfielder,3,0,0,0,0,2,0,16,6,2,0,0,0,0,0,S,Stefan,Babovic
1589,Anthony Annan,10,OSAS,Midfielder,5,0,0,0,0,1,0,7,1,3,0,0,0,0,0,A,Anthony,Annan
1590,Luis Alberto,10,SEVI,Midfielder,5,0,0,0,0,1,0,1,1,0,0,0,0,0,0,L,Luis,Alberto
1591,Xabier Castillo,10,ATBI,Defender,3,0,0,1,1,0,0,22,4,2,0,0,11,6,0,X,Xabier,Castillo
1592,Ruben Blanco,9,RCCV,Goalkeeper,1,0,0,1,1,0,0,9,1,0,0,0,0,0,0,R,Ruben,Blanco
1593,Anaitz Arbilla,9,RAVA,Defender,8,0,0,0,1,1,0,9,3,2,0,0,21,11,0,A,Anaitz,Arbilla
1594,Nacho,9,MADR,Defender,6,0,0,0,1,1,0,12,3,1,0,0,15,7,0,N,Nacho,Nacho
1595,Carlos Bellvis,9,RCCV,Midfielder,4,0,0,0,0,1,0,18,2,0,0,0,0,0,0,C,Carlos,Bellvis
1596,Raul Tamudo,9,RAVA,Forward,0,1,0,0,0,0,0,8,4,0,0,0,0,0,0,R,Raul,Tamudo
1597,Jose Dorado,9,BETI,Defender,5,0,0,1,1,1,0,6,2,0,0,0,13,8,0,J,Jose,Dorado
1598,Javi Hervas,9,SEVI,Midfielder,1,0,0,0,0,1,0,19,8,1,0,0,0,0,0,J,Javi,Hervas
1599,Javier Baraja,9,VALL,Defender,3,1,0,0,2,1,0,35,9,3,0,0,24,14,0,J,Javier,Baraja
1600,Theofanis Gekas,9,,Forward,2,0,1,0,0,0,0,7,2,1,0,0,0,0,0,T,Theofanis,Gekas
1601,Liassine Cadamuro,9,RESO,Defender,2,0,0,1,1,2,0,18,2,0,0,0,3,1,0,L,Liassine,Cadamuro
1602,Domingo Cisma,9,,Defender,2,0,0,1,1,1,0,6,0,1,0,0,0,0,0,D,Domingo,Cisma
1603,Raul,8,ATBI,Goalkeeper,3,0,0,1,0,0,0,35,0,0,0,0,4,2,0,R,Raul,Raul
1604,Jonathan Pereira,8,BETI,Forward,1,0,1,0,0,2,0,9,5,0,0,0,0,0,0,J,Jonathan,Pereira
1605,Espinosa Casto,8,BETI,Goalkeeper,5,0,0,2,0,1,1,28,0,0,0,0,9,6,0,E,Espinosa,Casto
1606,Cristian Bustos,8,RCCV,Midfielder,2,0,0,0,0,1,0,15,5,2,0,0,0,0,0,C,Cristian,Bustos
1607,Joao Victor,8,MALL,Midfielder,2,0,0,0,0,1,0,5,5,1,0,0,0,0,0,J,Joao,Victor
1608,Emiliano Insua,8,,Defender,2,0,1,0,1,1,0,13,1,0,0,0,3,1,0,E,Emiliano,Insua
1609,Oliver,8,,Midfielder,0,0,0,0,0,0,0,15,8,0,0,0,0,0,0,O,Oliver,Oliver
1610,Fabrice Olinga,8,MALA,Forward,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,F,Fabrice,Olinga
1611,German Lux,8,RCDC,Goalkeeper,3,0,0,1,0,0,0,35,1,0,0,0,6,3,0,G,German,Lux
1612,Kaka,8,RCDC,Defender,5,0,0,0,1,0,0,6,1,1,0,0,10,5,0,K,Kaka,Kaka
1613,Sergio,7,RCCV,Goalkeeper,2,0,0,1,0,0,0,27,0,0,0,0,2,1,0,S,Sergio,Sergio
1614,Juan Angel Neira,7,VALL,Forward,1,0,0,0,0,1,0,17,6,1,0,0,0,0,0,J,Juan,Neira
1615,Javier Alamo,7,REZA,Forward,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,J,Javier,Alamo
1616,Miroslav Stevanovic,7,SEVI,Midfielder,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,M,Miroslav,Stevanovic
1617,Fernando Amorebieta,7,ATBI,Defender,10,0,0,1,0,5,0,4,1,1,0,0,23,13,0,F,Fernando,Amorebieta
1618,Jose Angel,7,RESO,Defender,2,0,1,0,2,2,0,27,9,2,0,0,20,11,0,J,Jose,Angel
1619,Manolo Lucena,6,,Defender,2,0,0,0,1,0,0,14,0,1,0,0,1,0,0,M,Manolo,Lucena
1620,Marc Fernandez,6,MALL,Midfielder,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,M,Marc,Fernandez
1621,Julian,6,SEVI,Goalkeeper,1,0,0,1,0,0,0,8,0,0,0,0,0,0,0,J,Julian,Julian
1622,Dariusz Dudka,6,,Defender,1,0,0,1,0,0,0,8,2,0,0,0,4,2,0,D,Dariusz,Dudka
1623,Lucas Wilchez,6,REZA,Midfielder,1,0,0,0,0,0,0,11,4,1,0,0,0,0,0,L,Lucas,Wilchez
1624,Laure,6,RCDC,Defender,10,0,1,2,0,5,0,3,1,0,0,0,30,21,0,L,Laure,Laure
1625,Javi Ros,6,RESO,Midfielder,0,0,0,0,0,0,0,22,6,0,0,0,0,0,0,J,Javi,Ros
1626,Juanmi,6,MALA,Forward,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,J,Juanmi,Juanmi
1627,Jose Campana,6,SEVI,Midfielder,3,0,0,0,0,2,0,6,2,3,0,0,0,0,0,J,Jose,Campana
1628,Inigo Ruiz de Galarreta,6,ATBI,Midfielder,0,0,1,0,0,0,0,8,3,0,0,0,0,0,0,I,Inigo,Galarreta
1629,Jesus Vazquez,6,RCDC,Midfielder,2,0,0,0,0,1,0,11,3,2,0,0,0,0,0,J,Jesus,Vazquez
1630,Levy Madinda,6,RCCV,Midfielder,1,0,0,0,0,0,0,8,4,0,0,0,0,0,0,L,Levy,Madinda
1631,Alberto Moreno,6,SEVI,Defender,7,0,0,0,1,4,0,2,2,1,0,0,16,8,0,A,Alberto,Moreno
1632,Ion Ansotegui,6,RESO,Defender,4,0,0,0,2,4,0,30,3,0,0,0,10,5,0,I,Ion,Ansotegui
1633,Valdet Rama,6,VALL,Forward,1,0,0,0,0,0,0,8,4,2,0,0,0,0,0,V,Valdet,Rama
1634,Sergio Tejera,6,RCDE,Defender,3,1,0,0,1,4,0,15,9,3,0,0,23,12,0,S,Sergio,Tejera
1635,Alberto Perea,5,RAVA,Midfielder,1,0,0,0,0,0,0,4,3,1,0,0,0,0,0,A,Alberto,Perea
1636,Raul Goni,5,REZA,Defender,4,0,0,0,0,1,0,5,0,1,0,0,6,2,0,R,Raul,Goni
1637,Miguel Pallardo,5,,Midfielder,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,M,Miguel,Pallardo
1638,Mate Junior Simao,5,,Defender,2,0,0,0,1,1,0,5,2,1,0,0,5,2,0,M,Mate,Simao
1639,Lolo,5,VALL,Defender,0,0,0,0,3,1,0,15,7,0,0,0,11,7,0,L,Lolo,Lolo
1640,Nicolas Fedor,4,,Forward,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,N,Nicolas,Fedor
1641,Lassana Diarra,4,MADR,Midfielder,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,L,Lassana,Diarra
1642,Dani Aquino,4,,Forward,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,D,Dani,Aquino
1643,Mikel Labaka,4,RAVA,Defender,7,0,0,0,3,4,1,9,3,1,0,0,19,12,0,M,Mikel,Labaka
1644,Guillermo Molins,4,BETI,Midfielder,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,G,Guillermo,Molins
1645,Darwin Machis,4,,Forward,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,D,Darwin,Machis
1646,Ruben Pena,4,VALL,Midfielder,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,R,Ruben,Pena
1647,Joan Tomas,3,RCCV,Midfielder,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,J,Joan,Tomas
1648,Jonathan Dos Santos,3,BARC,Forward,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,J,Jonathan,Santos
1649,Antonio Adan,3,MADR,Goalkeeper,3,0,0,1,0,0,1,26,0,0,0,0,6,4,0,A,Antonio,Adan
1650,Hugo Fraile,3,,Midfielder,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,H,Hugo,Fraile
1651,Bryan Rabello,3,SEVI,Midfielder,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,B,Bryan,Rabello
1652,Ivan Obradovic,2,REZA,Defender,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,I,Ivan,Obradovic
1653,Manuel Arana,2,RAVA,Midfielder,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,M,Manuel,Arana
1654,Ion Echaide,2,OSAS,Defender,1,0,0,0,0,0,0,3,0,1,0,0,1,0,0,I,Ion,Echaide
1655,Jorgi Orti,2,REZA,Defender,1,0,0,0,0,0,0,9,5,1,0,0,11,5,0,J,Jorgi,Orti
1656,Adria Carmona,2,REZA,Forward,0,0,0,0,0,1,0,4,3,0,0,0,0,0,0,A,Adria,Carmona
1657,Casemiro,2,MADR,Midfielder,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C,Casemiro,Casemiro
1658,Mohammed Abu,2,RAVA,Midfielder,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0,M,Mohammed,Abu
1659,Leo Franco,2,REZA,Goalkeeper,4,0,0,1,0,1,1,33,0,0,0,0,9,6,0,L,Leo,Franco
1660,Dani Gimenez,2,RAVA,Goalkeeper,1,0,0,0,1,0,0,11,1,0,0,0,4,3,0,D,Dani,Gimenez
1661,Igor Martinez,2,ATBI,Midfielder,0,0,0,0,0,1,0,16,3,0,0,0,0,0,0,I,Igor,Martinez
1662,Alex Rubio,2,SEVI,Forward,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,A,Alex,Rubio
1663,Jorge Pulido,2,,Defender,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,J,Jorge,Pulido
1664,Juan Calatayud,2,MALL,Goalkeeper,3,0,0,0,0,0,0,23,0,0,0,0,7,4,0,J,Juan,Calatayud
1665,Hassan Yebda,2,,Midfielder,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,H,Hassan,Yebda
1666,Saul Niguez,2,,Midfielder,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,S,Saul,Niguez
1667,Jose Rodriguez,1,MADR,Midfielder,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,J,Jose,Rodriguez
1668,Sergio Rodri,1,RAVA,Defender,3,0,0,0,1,2,0,1,1,2,0,0,9,6,0,S,Sergio,Rodri
1669,Gerard Deulofeu,1,BARC,Midfielder,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,G,Gerard,Deulofeu
1670,Erik Moran,1,ATBI,Forward,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,E,Erik,Moran
1671,Fabricio,1,BETI,Goalkeeper,2,0,0,0,0,0,0,9,0,0,0,0,5,3,0,F,Fabricio,Fabricio
1672,Samuel Llorca,1,RCCV,Defender,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,S,Samuel,Llorca
1673,Carlos Garcia,1,BETI,Midfielder,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,C,Carlos,Garcia
1674,Sergio,1,BETI,Midfielder,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,S,Sergio,Sergio
1675,Isi,1,RAVA,Midfielder,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,I,Isi,Isi
1676,Charlie Took,1,MALL,Defender,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,C,Charlie,Took
1677,Carlos Kameni,1,MALA,Goalkeeper,2,0,0,1,0,0,0,32,1,0,0,0,10,8,0,C,Carlos,Kameni
1678,Alvaro Gimenez,1,MALL,Forward,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,A,Alvaro,Gimenez
1679,Fausto,1,BETI,Midfielder,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,F,Fausto,Fausto
1680,Sergio Roberto,1,BARC,Midfielder,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,S,Sergio,Roberto
1681,Eder Vilarchao,1,BETI,Midfielder,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,E,Eder,Vilarchao
1682,Sergio Asenjo,1,,Goalkeeper,1,0,0,0,0,0,0,37,0,0,0,0,2,1,0,S,Sergio,Asenjo
1683,Abdelkader Oueslati,1,,Forward,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,A,Abdelkader,Oueslati
1684,Maikel Mesa,1,OSAS,Midfielder,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,M,Maikel,Mesa
1685,Moises,1,,Midfielder,1,0,0,0,0,1,0,7,0,1,0,0,0,0,0,M,Moises,Moises
1686,Jesus Fernandez,1,MADR,Goalkeeper,1,0,0,0,0,0,0,2,0,0,0,0,2,1,0,J,Jesus,Fernandez
1687,Israel,1,SEVI,Defender,0,0,0,0,0,0,0,2,2,0,0,0,3,1,0,I,Israel,Israel
1688,Ruben Ramiro,1,RAVA,Forward,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,R,Ruben,Ramiro
1689,Omar Mascarell,1,MADR,Midfielder,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,O,Omar,Mascarell
1690,Santi Mina,1,RCCV,Forward,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,S,Santi,Mina
1691,Tarsi,1,REZA,Midfielder,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,T,Tarsi,Tarsi
1692,Portu,0,VALA,Midfielder,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,P,Portu,Portu
1693,Jorge Colacio,0,,Goalkeeper,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,J,Jorge,Colacio
1694,Felipe Ramos,0,VALA,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,F,Felipe,Ramos
1695,Marc Martinez,0,RCDC,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Marc,Martinez
1696,Samuel Saiz,0,,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,S,Samuel,Saiz
1697,Brandon Thomas,0,MALL,Forward,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,B,Brandon,Thomas
1698,Royo,0,RESO,Goalkeeper,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,R,Royo,Royo
1699,Ernesto Galan,0,RCDE,Midfielder,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,E,Ernesto,Galan
1700,Hector,0,REZA,Defender,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,H,Hector,Hector
1701,Pedro Martin,0,,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,P,Pedro,Martin
1702,German Parreno,0,RCDE,Goalkeeper,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,G,German,Parreno
1703,Denis Cherychev,0,MADR,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,D,Denis,Cherychev
1704,Jorge Casado,0,MADR,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Jorge,Casado
1705,Ezequiel,0,BETI,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,E,Ezequiel,Ezequiel
1706,Alex Portillo,0,MALA,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,Alex,Portillo
1707,Andreau Fontas,0,MALL,Defender,1,0,0,0,0,1,0,2,0,0,0,0,2,1,0,A,Andreau,Fontas
1708,Diego Seoane,0,RCDC,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,D,Diego,Seoane
1709,Sergio Rico,0,SEVI,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,S,Sergio,Rico
1710,Massimo Volta,0,,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Massimo,Volta
1711,Migue Garcia,0,,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Migue,Garcia
1712,Sueliton,0,RAVA,Defender,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,S,Sueliton,Sueliton
1713,Rober,0,RAVA,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,R,Rober,Rober
1714,Diego Llorente,0,MADR,Defender,0,0,0,0,0,0,0,3,1,0,0,0,2,1,0,D,Diego,Llorente
1715,Jose Ruiz,0,,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Jose,Ruiz
1716,Jonathan Nanizayamo,0,RESO,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Jonathan,Nanizayamo
1717,Enzo Maresca,0,MALA,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,E,Enzo,Maresca
1718,Pol,0,MALA,Goalkeeper,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,P,Pol,Pol
1719,Bernardo Espinosa,0,SEVI,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,B,Bernardo,Espinosa
1720,Jose Gaya,0,VALA,Defender,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,J,Jose,Gaya
1721,Jorge Pesca,0,VALL,Midfielder,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,J,Jorge,Pesca
1722,Ivan Casado,0,VALL,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,I,Ivan,Casado
1723,Manuel Palancar,0,BETI,Defender,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,M,Manuel,Palancar
