,Players,Points,Clubs,Position,Start,Goals,A,CS,CS part,Yellow,Red,Sub,CO,Off,Pen SV,Pen M,Goals conceded,Conceded 1+,OG,FirstInitial,Firstname,Surname
856,Sonny Kittel,38,,Midfielder,7,2,1,0,0,2,0,18,13,6,0,0,0,0,0,S,Sonny,Kittel
857,Pascal Stenzel,38,SCF,Midfielder,14,1,1,0,0,3,0,8,5,2,0,0,0,0,0,P,Pascal,Stenzel
858,Ermin Bicakcic,38,,Defender,11,1,0,4,1,4,0,22,7,3,0,0,23,10,0,E,Ermin,Bicakcic
859,Amir Abrashi,38,SCF,Midfielder,16,1,0,0,0,3,0,16,4,6,0,0,0,0,0,A,Amir,Abrashi
860,Alfred Finnbogason,38,,Forward,12,3,1,0,0,1,1,2,0,5,0,0,0,0,0,A,Alfred,Finnbogason
861,Fabian Lustenberger,37,HB1,Midfielder,17,0,1,0,0,2,0,3,2,1,0,0,0,0,0,F,Fabian,Lustenberger
862,Marcel Tisserand,37,,Defender,27,0,1,3,1,9,0,3,1,2,0,0,50,26,0,M,Marcel,Tisserand
863,Romain Bregerie,37,,Defender,17,3,0,1,0,3,1,4,0,0,0,0,26,10,0,R,Romain,Bregerie
864,Thilio Kehrer,37,SCH4,Defender,12,1,2,2,2,4,1,10,4,0,0,0,19,7,0,T,Thilio,Kehrer
865,Andre Schurrle,36,BD1,Midfielder,8,2,2,0,0,3,0,10,7,3,0,0,0,0,0,A,Andre,Schurrle
866,Jairo,36,,Midfielder,11,2,1,0,0,5,0,12,6,7,0,0,0,0,0,J,Jairo,Jairo
867,Sidney Sam,36,,Midfielder,11,2,1,0,0,1,0,6,2,4,0,0,0,0,0,S,Sidney,Sam
868,Claudio Pizarro,36,WB1,Forward,10,1,1,0,0,1,0,13,9,8,0,0,0,0,0,C,Claudio,Pizarro
869,Jonathan Tah,36,BL1,Defender,16,1,1,3,0,1,0,3,3,0,0,0,34,18,0,J,Jonathan,Tah
870,Ibrahima Traore,35,MON1,Midfielder,9,0,4,0,0,0,0,6,5,6,0,0,0,0,0,I,Ibrahima,Traore
871,Julian Schieber,35,HB1,Forward,2,3,1,0,0,3,0,16,16,0,0,0,0,0,0,J,Julian,Schieber
872,Aytac Sulu,35,,Defender,28,2,0,2,0,7,0,0,0,0,0,0,55,29,1,A,Aytac,Sulu
873,Jerome Boateng,35,BM1,Defender,10,0,1,2,3,1,0,9,3,4,0,0,12,4,0,J,Jerome,Boateng
874,Dominik Kaiser,35,,Midfielder,7,1,0,0,0,2,0,27,18,3,0,0,0,0,0,D,Dominik,Kaiser
875,Sandro Sirigu,34,,Defender,17,2,1,1,2,5,0,14,13,5,0,0,56,29,0,S,Sandro,Sirigu
876,Florian Kainz,34,WB1,Midfielder,1,2,3,0,0,0,0,25,13,1,0,0,0,0,0,F,Florian,Kainz
877,Santiago Garcia,34,WB1,Defender,16,1,2,1,2,5,0,7,4,4,0,0,33,16,0,S,Santiago,Garcia
878,Aymen Barkok,34,EF,Defender,6,2,2,0,4,1,0,20,12,4,0,0,27,13,0,A,Aymen,Barkok
879,Diego Benaglio,33,VFL,Goalkeeper,14,0,0,3,0,1,0,14,0,0,1,0,22,11,0,D,Diego,Benaglio
880,Christian Clemens,33,,Midfielder,12,1,1,0,0,2,0,12,3,8,0,0,0,0,0,C,Christian,Clemens
881,Fabian Holland,33,,Defender,25,0,0,3,0,2,0,7,1,4,0,0,48,25,1,F,Fabian,Holland
882,Onur Bulut,33,SCF,Midfielder,12,0,1,0,0,3,0,18,9,7,0,0,0,0,0,O,Onur,Bulut
883,Klass - Jan Huntelaar,32,SCH4,Forward,7,2,0,0,0,1,0,14,9,3,0,0,0,0,0,K,Klass,Huntelaar
884,Tin Jedvaj,32,BL1,Defender,16,1,0,3,0,3,0,12,2,2,0,0,31,16,0,T,Tin,Jedvaj
885,Benjamin Stambouli,31,SCH4,Midfielder,15,0,0,0,0,4,1,17,8,5,0,0,0,0,0,B,Benjamin,Stambouli
886,Christian Mathenia,31,HSV,Goalkeeper,14,0,0,3,0,1,0,18,0,0,0,0,19,8,0,C,Christian,Mathenia
887,Aleksander Dragovic,31,BL1,Defender,15,0,1,1,2,1,0,14,4,3,0,0,29,13,0,A,Aleksander,Dragovic
888,Vieirinha,31,VFL,Midfielder,13,0,0,0,0,3,0,14,8,10,0,0,0,0,0,V,Vieirinha,Vieirinha
889,Julian Draxler,31,VFL,Midfielder,12,0,2,0,0,0,0,1,1,5,0,0,0,0,0,J,Julian,Draxler
890,Borja Mayoral,31,VFL,Forward,3,2,0,0,0,1,0,22,16,3,0,0,0,0,0,B,Borja,Mayoral
891,Milos Veljkovic,30,WB1,Defender,19,0,0,3,2,5,0,11,6,4,0,0,45,25,0,M,Milos,Veljkovic
892,Pawel Olkowski,30,FCK1,Defender,12,0,1,2,1,2,0,16,2,0,0,0,18,7,0,P,Pawel,Olkowski
893,Gojko Kacar,30,,Defender,11,0,1,1,4,1,0,14,11,6,0,0,34,17,0,G,Gojko,Kacar
894,Lukas Rupp,30,,Midfielder,8,2,0,0,0,2,0,11,6,4,0,0,0,0,0,L,Lukas,Rupp
895,Laszlo Kleinheisler,30,,Midfielder,10,1,1,0,0,0,0,6,2,8,0,0,0,0,0,L,Laszlo,Kleinheisler
896,Josuha Guilavogui,30,VFL,Midfielder,17,0,0,0,0,6,0,2,2,3,0,0,0,0,0,J,Josuha,Guilavogui
897,Anthony Jung,30,,Defender,8,1,1,2,1,1,0,21,8,5,0,0,24,11,0,A,Anthony,Jung
898,Thomas Kessler,29,FCK1,Goalkeeper,13,0,0,3,0,1,0,12,0,0,0,0,18,8,0,T,Thomas,Kessler
899,Moritz Hartmann,29,,Forward,12,1,0,0,0,0,0,2,2,9,0,1,0,0,0,M,Moritz,Hartmann
900,Manuel Gulde,29,SCF,Defender,19,0,0,3,0,2,0,7,1,3,0,0,37,20,0,M,Manuel,Gulde
901,Yevhen Konoplyanka,29,SCH4,Midfielder,5,1,1,0,0,1,0,18,12,4,0,0,0,0,0,Y,Yevhen,Konoplyanka
902,Alexander Hack,29,,Defender,13,0,1,3,0,1,0,8,2,1,0,0,25,13,0,A,Alexander,Hack
903,Alexsandar Ignjovski,29,SCF,Midfielder,12,0,0,0,0,2,0,15,7,4,0,0,0,0,0,A,Alexsandar,Ignjovski
904,Patrick Herrmann,29,MON1,Defender,9,1,1,0,6,1,0,15,9,9,0,0,29,17,0,P,Patrick,Herrmann
905,Pierre-Michel Lasogga,28,HSV,Forward,5,1,0,0,0,2,0,22,15,3,0,0,0,0,0,P,Pierre-Michel,Lasogga
906,Christoph Janker,27,,Defender,12,0,0,3,2,4,0,16,3,0,0,0,22,12,0,C,Christoph,Janker
907,Felix Platte,27,,Forward,6,2,1,0,0,1,0,3,3,5,0,0,0,0,0,F,Felix,Platte
908,Karim Onisiwo,27,,Forward,10,1,0,0,0,4,0,8,6,4,0,0,0,0,0,K,Karim,Onisiwo
909,Mario Gotze,27,BD1,Midfielder,9,1,1,0,0,1,0,8,2,5,0,0,0,0,0,M,Mario,Gotze
910,Florian Jungwirth,26,,Midfielder,12,0,0,0,0,2,0,4,4,2,0,0,0,0,0,F,Florian,Jungwirth
911,Jan Rosenthal,26,,Midfielder,10,0,0,0,0,3,0,9,9,8,0,0,0,0,0,J,Jan,Rosenthal
912,Lukas Kubler,26,SCF,Defender,14,0,0,2,1,1,0,7,2,7,0,0,26,13,0,L,Lukas,Kubler
913,Gaetan Bussmann,26,,Defender,12,0,1,3,0,1,1,11,2,1,0,0,22,11,0,G,Gaetan,Bussmann
914,Hamit Altintop,26,,Midfielder,15,0,0,0,0,3,0,1,1,0,0,1,0,0,0,H,Hamit,Altintop
915,Bojan Krkic,26,,Forward,8,1,1,0,0,1,0,8,3,5,0,0,0,0,0,B,Bojan,Krkic
916,Lukas Klunter,26,FCK1,Defender,8,1,1,3,0,4,0,12,0,0,0,0,11,6,0,L,Lukas,Klunter
917,Maximillian Eggestein,26,WB1,Midfielder,8,1,0,0,0,2,0,10,7,3,0,0,0,0,0,M,Maximillian,Eggestein
918,Nico Schulz,26,MON1,Midfielder,4,1,2,0,0,1,0,20,8,0,0,0,0,0,0,N,Nico,Schulz
919,Luca Waldschmidt,25,HSV,Forward,3,1,1,0,0,0,0,24,11,3,0,0,0,0,0,L,Luca,Waldschmidt
920,Danny Blum,25,EF,Midfielder,3,1,1,0,0,0,0,16,11,1,0,0,0,0,0,D,Danny,Blum
921,Emre Mor,25,BD1,Midfielder,5,1,2,0,0,0,1,16,7,4,0,0,0,0,0,E,Emre,Mor
922,Salih Ozcan,25,FCK1,Defender,3,0,1,0,5,1,0,24,10,1,0,0,11,3,0,S,Salih,Ozcan
923,Sebastian Rode,24,BD1,Midfielder,5,1,0,0,0,0,0,11,9,3,0,0,0,0,0,S,Sebastian,Rode
924,Marco Terrazzino,24,,Midfielder,4,1,2,0,0,0,0,8,5,4,0,0,0,0,0,M,Marco,Terrazzino
925,Breel Embolo,24,SCH4,Forward,4,2,1,0,0,0,0,3,3,3,0,0,0,0,0,B,Breel,Embolo
926,Baba Rahman,24,SCH4,Defender,7,0,2,0,3,2,0,9,6,0,0,0,16,6,0,B,Baba,Rahman
927,Maximillan Mittelstadt,24,HB1,Defender,5,0,1,2,3,4,0,19,7,1,0,0,13,6,0,M,Maximillan,Mittelstadt
928,Georg Teigl,24,,Midfielder,4,0,1,0,0,1,0,23,14,2,0,0,0,0,0,G,Georg,Teigl
929,Niko Bungert,23,,Forward,9,1,0,0,0,1,0,19,1,3,0,0,0,0,0,N,Niko,Bungert
930,Benno Schmitz,23,,Defender,11,0,2,0,2,2,0,23,5,4,0,0,26,12,0,B,Benno,Schmitz
931,Holger Badstuber,23,BM1,Defender,10,0,0,2,0,1,0,12,1,2,0,0,14,5,0,H,Holger,Badstuber
932,Robin Quaison,22,,Midfielder,6,1,0,0,0,0,0,6,5,5,0,0,0,0,0,R,Robin,Quaison
933,Adrian Ramos,22,BD1,Forward,4,2,1,0,0,2,0,8,3,1,0,0,0,0,0,A,Adrian,Ramos
934,Peter Niemeyer,22,,Midfielder,13,0,0,0,0,6,0,8,2,5,0,0,0,0,0,P,Peter,Niemeyer
935,Riechedly Bazoer,22,VFL,Midfielder,12,0,1,0,0,5,0,4,0,5,0,0,0,0,0,R,Riechedly,Bazoer
936,Andre Ramalho,22,,Defender,12,0,0,2,1,4,0,11,6,4,0,0,29,14,0,A,Andre,Ramalho
937,Walace,21,HSV,Midfielder,9,1,0,0,0,2,0,7,0,4,0,0,0,0,0,W,Walace,Walace
938,Douglas Santos,21,HSV,Defender,19,0,0,3,0,4,0,13,1,0,0,0,43,26,0,D,Douglas,Santos
939,Jan Moravek,21,,Midfielder,10,0,0,0,0,2,0,9,3,10,0,0,0,0,0,J,Jan,Moravek
940,Paul-Georges Ntep,21,VFL,Forward,5,0,2,0,0,0,0,8,5,4,0,0,0,0,0,P,Paul-Georges,Ntep
941,Christian Trasch,21,VFL,Midfielder,7,0,1,0,0,0,0,17,4,1,0,0,0,0,0,C,Christian,Trasch
942,Marc-Oliver Kempf,21,SCF,Defender,12,0,0,3,0,2,0,1,1,0,0,0,24,14,0,M,Marc-Oliver,Kempf
943,Anis Ben Hatira,21,,Midfielder,8,1,0,0,0,3,0,5,3,6,0,0,0,0,0,A,Anis,Hatira
944,Donis Avdijaj,20,SCH4,Forward,2,2,0,0,0,1,0,11,7,2,0,0,0,0,0,D,Donis,Avdijaj
945,Phillip Bargfrede,20,WB1,Midfielder,4,1,1,0,0,3,0,8,7,1,0,0,0,0,0,P,Phillip,Bargfrede
946,Izet Hajrovic,20,WB1,Midfielder,6,1,0,0,0,1,0,5,4,7,0,0,0,0,0,I,Izet,Hajrovic
947,Renato Sanches,20,BM1,Midfielder,6,0,0,0,0,3,0,26,11,5,0,0,0,0,0,R,Renato,Sanches
948,Taleb Twatiha,20,EF,Defender,8,0,0,0,4,0,0,15,6,5,0,0,20,10,0,T,Taleb,Twatiha
949,Eugen Polanski,20,,Midfielder,7,0,0,0,0,1,0,26,7,4,0,0,0,0,0,E,Eugen,Polanski
950,Allan,20,HB1,Midfielder,8,0,0,0,0,3,0,20,7,1,0,0,0,0,0,A,Allan,Allan
951,Julian Schuster,19,SCF,Midfielder,9,0,0,0,0,3,0,17,4,3,0,0,0,0,0,J,Julian,Schuster
952,Franco Di Santo,19,SCH4,Forward,3,0,2,0,0,2,0,12,9,3,0,0,0,0,0,F,Franco,Santo
953,Jannik Huth,18,,Goalkeeper,7,0,0,2,0,0,0,25,0,0,0,0,9,4,0,J,Jannik,Huth
954,Ousman Manneh,18,WB1,Forward,6,1,1,0,0,2,0,6,0,2,0,0,0,0,0,O,Ousman,Manneh
955,Shani Tarashaj,18,EF,Forward,1,1,0,0,0,1,0,16,12,1,0,0,0,0,0,S,Shani,Tarashaj
956,Roman Bezjak,18,,Forward,7,0,0,0,0,0,0,5,4,5,0,0,0,0,0,R,Roman,Bezjak
957,Alexander Milosevic,18,,Defender,18,0,0,2,0,4,0,3,0,1,0,0,38,22,0,A,Alexander,Milosevic
958,Leon Balogun,17,,Defender,13,0,0,1,2,3,0,11,4,3,0,0,32,18,0,L,Leon,Balogun
959,Dayot Upamecano,17,,Defender,8,0,0,2,1,3,0,10,4,2,0,0,19,10,0,D,Dayot,Upamecano
960,Lars Bender,17,BL1,Midfielder,9,0,1,0,0,4,0,1,0,7,0,0,0,0,0,L,Lars,Bender
961,Coke,17,SCH4,Defender,7,1,0,0,0,1,0,2,1,2,0,0,10,2,0,C,Coke,Coke
962,Sven Ulreich,17,BM1,Goalkeeper,5,0,0,2,0,0,0,25,0,0,0,0,4,1,0,S,Sven,Ulreich
963,Laszlo Benes,16,MON1,Midfielder,3,1,0,0,0,0,0,15,5,3,0,0,0,0,0,L,Laszlo,Benes
964,Leon Guwara,16,,Defender,10,0,0,1,1,2,0,16,6,0,0,0,28,14,0,L,Leon,Guwara
965,Dominic Maroh,16,FCK1,Defender,8,0,0,2,2,3,0,14,4,4,0,0,18,10,1,D,Dominic,Maroh
966,Takashi Usami,16,,Midfielder,5,0,0,0,0,0,0,18,6,4,0,0,0,0,0,T,Takashi,Usami
967,Terrance Boyd,16,,Forward,5,1,0,0,0,1,0,4,2,5,0,0,0,0,0,T,Terrance,Boyd
968,Julian Korb,15,MON1,Midfielder,5,0,0,0,0,0,0,23,5,0,0,0,0,0,0,J,Julian,Korb
969,Max Christiansen,15,,Midfielder,5,0,0,0,0,2,0,22,7,3,0,0,0,0,0,M,Max,Christiansen
970,Sami Allagui,15,HB1,Forward,0,1,0,0,0,2,0,29,12,0,0,0,0,0,0,S,Sami,Allagui
971,Felix Passlack,15,BD1,Midfielder,6,0,0,0,0,1,0,16,4,3,0,0,0,0,0,F,Felix,Passlack
972,Philipp Wollscheid,15,VFL,Defender,6,0,0,2,0,0,0,8,1,0,0,0,11,6,0,P,Philipp,Wollscheid
973,Aron Johannsson,15,WB1,Forward,2,1,1,0,0,1,1,20,7,2,0,0,0,0,0,A,Aron,Johannsson
974,Neven Subotic,15,FCK1,Defender,9,0,0,1,1,1,0,6,3,0,0,0,21,11,0,N,Neven,Subotic
975,Dennis Aogo,15,SCH4,Defender,3,0,1,0,2,1,0,9,4,2,0,0,6,1,0,D,Dennis,Aogo
976,Pirmin Schwegler,14,,Midfielder,2,0,1,0,0,1,0,18,8,0,0,0,0,0,0,P,Pirmin,Schwegler
977,Jaroslav Drobny,14,WB1,Goalkeeper,10,0,0,1,0,0,1,14,0,0,0,0,16,7,0,J,Jaroslav,Drobny
978,Josip Drmic,14,MON1,Forward,2,0,0,0,0,0,0,14,10,1,0,0,0,0,0,J,Josip,Drmic
979,Kevin Danso,14,,Midfielder,7,0,0,0,0,0,0,7,0,1,0,0,0,0,0,K,Kevin,Danso
980,Jordan Torunarigha,14,HB1,Defender,5,1,0,1,2,1,0,9,3,0,0,0,16,11,0,J,Jordan,Torunarigha
981,Jens Hegeler,13,HB1,Defender,2,0,0,1,2,0,0,8,4,0,0,0,6,3,0,J,Jens,Hegeler
982,Orjan Nyland,13,,Goalkeeper,11,0,0,0,1,0,0,23,1,0,0,0,23,12,0,O,Orjan,Nyland
983,Georg Niedermeier,13,SCF,Defender,0,1,0,0,3,0,0,12,7,0,0,0,9,5,0,G,Georg,Niedermeier
984,Aaron Seydel,12,,Forward,1,1,0,0,0,0,0,11,5,0,0,0,0,0,0,A,Aaron,Seydel
985,Wilson Kamavuaka,12,,Midfielder,6,0,0,0,0,2,0,3,2,5,0,0,0,0,0,W,Wilson,Kamavuaka
986,Immanuel Hohn,12,,Defender,12,0,0,1,0,3,0,8,0,1,0,0,24,13,0,I,Immanuel,Hohn
987,Stefan Lex,12,,Midfielder,2,0,0,0,0,3,0,24,11,2,0,0,0,0,0,S,Stefan,Lex
988,Sven Bender,12,BD1,Midfielder,3,0,1,0,0,0,0,8,3,1,0,0,0,0,0,S,Sven,Bender
989,Patrick Banggaard,12,,Defender,9,0,0,1,0,4,0,5,0,0,0,0,14,6,0,P,Patrick,Banggaard
990,Tom Starke,12,BM1,Goalkeeper,3,0,0,1,0,0,0,6,0,0,1,0,5,3,0,T,Tom,Starke
991,Roberto Hilbert,12,BL1,Midfielder,7,0,0,0,0,2,0,6,0,1,0,0,0,0,0,R,Roberto,Hilbert
992,Johan Djourou,11,HSV,Defender,13,0,0,2,1,6,0,8,2,0,0,1,31,19,0,J,Johan,Djourou
993,Marc Torrejon,11,SCF,Defender,10,0,1,0,0,1,0,10,2,1,0,0,25,13,0,M,Marc,Torrejon
994,Sebastian Jung,11,VFL,Forward,4,0,1,0,0,0,0,3,0,3,0,0,0,0,0,S,Sebastian,Jung
995,Lennart Thy,11,WB1,Midfielder,0,1,0,0,0,0,0,8,6,0,0,0,0,0,0,L,Lennart,Thy
996,Suat Serdar,11,,Midfielder,4,0,0,0,0,1,0,9,4,2,0,0,0,0,0,S,Suat,Serdar
997,Jannes Horn,10,VFL,Defender,9,0,1,1,1,2,0,15,3,1,0,0,28,18,0,J,Jannes,Horn
998,Roman Weidenfeller,10,BD1,Goalkeeper,7,0,0,0,0,0,0,27,0,0,0,0,11,4,0,R,Roman,Weidenfeller
999,Guillermo Varela,10,EF,Defender,6,0,0,1,0,1,0,3,1,4,0,0,12,6,0,G,Guillermo,Varela
1000,Denys Oliynyk,9,,Midfielder,0,1,0,0,0,0,0,7,4,0,0,0,0,0,0,D,Denys,Oliynyk
1001,Emir Spahic,9,HSV,Defender,9,0,0,1,1,3,0,2,2,1,0,0,23,14,0,E,Emir,Spahic
1002,Markus Steinhofer,9,,Defender,3,0,1,0,1,0,0,12,4,0,0,0,12,6,0,M,Markus,Steinhofer
1003,Gerrit Holtmann,9,,Midfielder,1,0,1,0,0,0,0,9,4,0,0,0,0,0,0,G,Gerrit,Holtmann
1004,Mikel Merino,9,BD1,Midfielder,2,0,0,0,0,1,0,12,6,0,0,0,0,0,0,M,Mikel,Merino
1005,Bruno Henrique,8,VFL,Forward,1,0,0,0,0,0,0,8,6,1,0,0,0,0,0,B,Bruno,Henrique
1006,Artem Fedetskiy,8,,Defender,13,0,0,0,0,4,0,13,3,5,0,0,33,17,0,A,Artem,Fedetskiy
1007,Andreas Luthe,8,,Goalkeeper,2,0,0,1,0,0,0,30,0,0,0,0,1,0,0,A,Andreas,Luthe
1008,Rani Khedira,8,,Midfielder,1,0,0,0,0,0,0,26,9,1,0,0,0,0,1,R,Rani,Khedira
1009,Karim Guede,8,SCF,Midfielder,3,0,0,0,0,0,0,4,2,3,0,0,0,0,0,K,Karim,Guede
1010,Moritz Leitner,8,,Midfielder,2,0,0,0,0,0,0,7,4,0,0,0,0,0,0,M,Moritz,Leitner
1011,Nuri Sahin,8,BD1,Midfielder,4,0,0,0,0,1,0,6,1,3,0,0,0,0,0,N,Nuri,Sahin
1012,Bakery Jatta,7,HSV,Forward,1,0,0,0,0,0,0,12,5,1,0,0,0,0,0,B,Bakery,Jatta
1013,Alen Halilovic,7,HSV,Midfielder,1,0,0,0,0,0,0,7,5,1,0,0,0,0,0,A,Alen,Halilovic
1014,Havard Nielsen,7,SCF,Forward,0,0,1,0,0,0,0,6,4,0,0,0,0,0,0,H,Havard,Nielsen
1015,Raphael Framberger,7,,Defender,2,0,1,0,0,0,0,4,1,1,0,0,4,1,0,R,Raphael,Framberger
1016,Tim Reider,7,,Midfielder,2,0,0,0,0,0,0,10,3,0,0,0,0,0,0,T,Tim,Reider
1017,Leon Bailey,7,BL1,Midfielder,0,0,0,0,0,1,0,9,8,0,0,0,0,0,0,L,Leon,Bailey
1018,Caiuby,6,,Forward,2,0,0,0,0,1,0,4,3,0,0,0,0,0,0,C,Caiuby,Caiuby
1019,Daniel Heuer Fernandes,6,,Goalkeeper,6,0,0,0,0,0,0,26,1,0,0,0,14,7,0,D,Daniel,Fernandes
1020,Fabio Coltorti,6,,Goalkeeper,1,0,0,1,0,0,0,17,0,0,0,0,0,0,0,F,Fabio,Coltorti
1021,Lukas Klostermann,6,,Defender,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,L,Lukas,Klostermann
1022,Sven Muller,6,FCK1,Goalkeeper,1,0,0,1,0,0,0,21,0,0,0,0,0,0,0,S,Sven,Muller
1023,Vasilije Janjicic,6,HSV,Midfielder,2,0,0,0,0,0,0,7,2,1,0,0,0,0,0,V,Vasilije,Janjicic
1024,Robert Leipertz,6,,Midfielder,0,0,0,0,0,0,0,17,6,0,0,0,0,0,0,R,Robert,Leipertz
1025,Dominik Stroh-Engel,5,,Forward,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,D,Dominik,Stroh-Engel
1026,Marco Russ,5,EF,Defender,3,0,0,0,1,1,0,8,1,2,0,0,6,3,0,M,Marco,Russ
1027,Bas Dost,5,VFL,Forward,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,B,Bas,Dost
1028,Luca Caldirola,5,WB1,Defender,5,0,0,1,0,1,0,4,0,1,0,0,12,8,0,L,Luca,Caldirola
1029,Danny Da Costa,5,BL1,Defender,1,0,1,0,0,0,0,12,2,1,0,0,5,2,0,D,Danny,Costa
1030,Heinz Lindner,5,EF,Goalkeeper,1,0,0,1,0,0,0,32,1,0,0,0,3,2,0,H,Heinz,Lindner
1031,Sascha Riether,5,SCH4,Defender,3,0,0,0,0,0,0,10,2,0,0,0,8,3,0,S,Sascha,Riether
1032,Tobias Levels,4,,Defender,8,0,0,0,0,3,1,13,2,0,0,0,18,8,0,T,Tobias,Levels
1033,Filip Mladenovic,4,FCK1,Defender,0,0,0,0,1,0,0,9,2,0,0,0,1,0,0,F,Filip,Mladenovic
1034,Marius Wolf,4,EF,Forward,2,0,0,0,0,1,0,7,1,2,0,0,0,0,0,M,Marius,Wolf
1035,Niklas Schmidt,4,WB1,Midfielder,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,N,Niklas,Schmidt
1036,Eduardo Vargas,4,,Forward,0,0,0,0,0,1,0,8,5,0,0,0,0,0,0,E,Eduardo,Vargas
1037,Sambou Yatabare,4,WB1,Midfielder,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,S,Sambou,Yatabare
1038,Fabian Schar,4,,Defender,3,0,0,0,1,2,0,8,3,2,0,0,10,5,0,F,Fabian,Schar
1039,Julian Gunther-Schmidt,4,,Forward,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,J,Julian,Gunther-Schmidt
1040,Philipp Ochs,4,,Forward,2,0,0,0,0,1,0,12,1,1,0,0,0,0,0,P,Philipp,Ochs
1041,Sehrou Guirassy,4,FCK1,Forward,0,0,0,0,0,2,0,10,6,0,0,0,0,0,0,S,Sehrou,Guirassy
1042,Vladen Yurchenko,4,BL1,Midfielder,1,0,0,0,0,0,0,11,2,0,0,0,0,0,0,V,Vladen,Yurchenko
1043,Fabian Reese,4,SCH4,Forward,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,F,Fabian,Reese
1044,Anderson Ordonez,4,EF,Defender,3,0,0,0,0,0,0,1,1,3,0,0,7,3,0,A,Anderson,Ordonez
1045,Marc Stendera,4,EF,Midfielder,2,0,0,0,0,0,0,4,0,2,0,0,0,0,0,M,Marc,Stendera
1046,Max Besuschkow,3,EF,Midfielder,1,0,0,0,0,1,0,10,2,1,0,0,0,0,0,M,Max,Besuschkow
1047,Florian Baak,3,HB1,Defender,0,0,0,0,1,0,0,3,2,0,0,0,2,1,0,F,Florian,Baak
1048,Josip Brekalo,3,VFL,Forward,0,0,0,0,0,1,0,7,4,0,0,0,0,0,0,J,Josip,Brekalo
1049,Ondrej Duda,3,HB1,Midfielder,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,O,Ondrej,Duda
1050,Lukas Frode,3,WB1,Midfielder,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,L,Lukas,Frode
1051,Jan-Ingwer Callsen-Braker,3,,Defender,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,J,Jan-Ingwer,Callsen-Braker
1052,Baris Atik,3,,Midfielder,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,B,Baris,Atik
1053,Victor Obinna,2,,Forward,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,V,Victor,Obinna
1054,Mats Moller Daehli,2,SCF,Midfielder,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,M,Mats,Daehli
1055,Justin Mobius,2,VFL,Midfielder,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,J,Justin,Mobius
1056,Nabil Bahoui,2,HSV,Midfielder,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,N,Nabil,Bahoui
1057,Jonas Meffert,2,SCF,Midfielder,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,J,Jonas,Meffert
1058,Federico Palacios,2,,Forward,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,F,Federico,Palacios
1059,Marcel Hartel,2,FCK1,Midfielder,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,M,Marcel,Hartel
1060,Sinan Kurt,2,HB1,Midfielder,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,S,Sinan,Kurt
1061,Bernard Tekpetey,1,SCH4,Forward,0,0,0,0,0,1,0,6,2,0,0,0,0,0,0,B,Bernard,Tekpetey
1062,Maurice Multhaup,1,,Midfielder,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,M,Maurice,Multhaup
1063,Massimo Bruno,1,,Forward,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,M,Massimo,Bruno
1064,Victor Osimhen,1,VFL,Forward,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,V,Victor,Osimhen
1065,Ba-Muaka Simakala,1,MON1,Forward,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,B,Ba-Muaka,Simakala
1066,Julius Kade,1,HB1,Midfielder,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,J,Julius,Kade
1067,Markus Feulner,1,,Midfielder,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,M,Markus,Feulner
1068,Weston McKennie,1,SCH4,Midfielder,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,W,Weston,McKennie
1069,Cleber,1,HSV,Defender,5,0,0,0,1,1,1,3,0,1,0,0,11,7,0,C,Cleber,Cleber
1070,Marcel Schafer,1,VFL,Defender,2,0,0,0,1,1,0,12,2,2,0,0,9,6,0,M,Marcel,Schafer
1071,Junior Caicara,1,SCH4,Defender,1,0,0,0,0,1,0,9,2,0,0,0,5,2,0,J,Junior,Caicara
1072,Joo Ho Park,1,BD1,Defender,1,0,0,0,0,0,0,2,1,1,0,0,4,2,0,J,Joo,Park
1073,Mounir Bouziane,1,,Forward,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,M,Mounir,Bouziane
